
Host: d3-19.compute.lan

Timers On : Wed Mar 10 10:57:11 2021
Timers Off: Wed Mar 10 11:01:02 2021

Wall Time:      231.04 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     23.517u      0.583s      1.467w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.005w      1 calls
HF: Guess                           :      7.667u      0.500s      0.490w      1 calls
SAD Guess                           :      7.517u      0.483s      0.481w      1 calls
HF: Form G                          :     42.883u      2.717s      2.738w     23 calls
JK: D                               :      0.033u      0.000s      0.004w     23 calls
JK: USO2AO                          :      0.600u      0.117s      0.039w     23 calls
JK: JK                              :     41.367u      2.567s      2.639w     23 calls
PK computes JK                      :     41.367u      2.567s      2.639w     23 calls
JK: AO2USO                          :      0.800u      0.033s      0.049w     23 calls
HF: Form F                          :      0.050u      0.000s      0.004w     23 calls
HF: Form D                          :      0.083u      0.000s      0.005w     23 calls
HF: DIIS                            :      1.550u      0.117s      0.102w     22 calls
DIISManager::add_entry              :      0.200u      0.000s      0.014w     22 calls
DIISManager::extrapolate            :      0.550u      0.083s      0.037w     22 calls
bMatrix setup                       :      0.350u      0.067s      0.023w     22 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.002w     22 calls
New vector                          :      0.167u      0.017s      0.011w     22 calls
HF: Form C                          :      2.900u      0.133s      0.180w     22 calls
ccenergy                            :   2079.733u    180.267s    130.634w      1 calls
F build                             :    161.367u     12.017s      9.277w     38 calls
Wmbej build                         :    357.700u     30.833s     20.373w     38 calls
C->Wmbej                            :     16.350u      2.050s      0.926w     38 calls
F->Wmbej                            :    211.617u     19.567s     12.417w     38 calls
E->Wmbej                            :     30.417u      3.133s      1.696w     38 calls
X->Wmbej                            :     86.500u      4.917s      4.629w     38 calls
Z                                   :     83.317u      6.650s      4.594w     38 calls
T2 Build                            :   1144.000u    100.833s     76.318w     38 calls
BT2                                 :    701.933u     63.883s     52.192w     38 calls
FT2                                 :    148.567u     12.167s      8.087w     38 calls
WmbejT2                             :    123.267u      9.583s      6.682w     38 calls
CT2                                 :     90.833u      9.350s      5.048w     38 calls
cctriples                           :    814.633u     38.250s     42.735w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     23.517u      0.583s      1.467w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.005w      1 calls
HF: Guess                           :      7.667u      0.500s      0.490w      1 calls
| SAD Guess                         :      7.517u      0.483s      0.481w      1 calls
HF: Form G                          :     42.883u      2.717s      2.738w     23 calls
| JK: D                             :      0.033u      0.000s      0.004w     23 calls
| JK: USO2AO                        :      0.600u      0.117s      0.039w     23 calls
| JK: JK                            :     41.367u      2.567s      2.639w     23 calls
| | PK computes JK                  :     41.367u      2.567s      2.639w     23 calls
| JK: AO2USO                        :      0.800u      0.033s      0.049w     23 calls
HF: Form F                          :      0.050u      0.000s      0.004w     23 calls
HF: Form D                          :      0.083u      0.000s      0.005w     23 calls
HF: DIIS                            :      1.550u      0.117s      0.102w     22 calls
| DIISManager::add_entry            :      0.200u      0.000s      0.014w     22 calls
| DIISManager::extrapolate          :      0.550u      0.083s      0.037w     22 calls
| | bMatrix setup                   :      0.350u      0.067s      0.023w     22 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.002w     22 calls
| | New vector                      :      0.167u      0.017s      0.011w     22 calls
HF: Form C                          :      2.900u      0.133s      0.180w     22 calls
ccenergy                            :   2079.733u    180.267s    130.634w      1 calls
| F build                           :    161.367u     12.017s      9.277w     38 calls
| Wmbej build                       :    357.700u     30.833s     20.373w     38 calls
| | C->Wmbej                        :     16.350u      2.050s      0.926w     38 calls
| | F->Wmbej                        :    211.617u     19.567s     12.417w     38 calls
| | E->Wmbej                        :     30.417u      3.133s      1.696w     38 calls
| | X->Wmbej                        :     86.500u      4.917s      4.629w     38 calls
| Z                                 :     83.317u      6.650s      4.594w     38 calls
| T2 Build                          :   1144.000u    100.833s     76.318w     38 calls
| | BT2                             :    701.933u     63.883s     52.192w     38 calls
| | FT2                             :    148.567u     12.167s      8.087w     38 calls
| | WmbejT2                         :    123.267u      9.583s      6.682w     38 calls
| | CT2                             :     90.833u      9.350s      5.048w     38 calls
cctriples                           :    814.633u     38.250s     42.735w      1 calls

**************************************************************************************
