
Host: d2-16.compute.lan

Timers On : Wed Mar 10 10:57:11 2021
Timers Off: Wed Mar 10 11:01:44 2021

Wall Time:      273.26 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.133u      0.800s      1.630w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      1 calls
HF: Guess                           :      5.717u      0.283s      0.315w      1 calls
SAD Guess                           :      5.550u      0.283s      0.305w      1 calls
HF: Form G                          :     58.017u      3.083s      3.104w     23 calls
JK: D                               :      0.083u      0.000s      0.003w     23 calls
JK: USO2AO                          :      0.300u      0.017s      0.018w     23 calls
JK: JK                              :     57.200u      3.033s      3.056w     23 calls
PK computes JK                      :     57.200u      3.033s      3.056w     23 calls
JK: AO2USO                          :      0.400u      0.033s      0.020w     23 calls
HF: Form F                          :      0.133u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      1.517u      0.133s      0.085w     22 calls
DIISManager::add_entry              :      0.283u      0.067s      0.019w     22 calls
DIISManager::extrapolate            :      0.650u      0.050s      0.035w     22 calls
bMatrix setup                       :      0.433u      0.050s      0.021w     22 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.002w     22 calls
New vector                          :      0.183u      0.000s      0.011w     22 calls
HF: Form C                          :      2.350u      0.050s      0.125w     22 calls
ccenergy                            :   2339.283u    221.833s    161.569w      1 calls
F build                             :    166.733u     13.317s     10.942w     38 calls
Wmbej build                         :    400.550u     36.983s     22.651w     38 calls
C->Wmbej                            :     20.650u      2.500s      1.217w     38 calls
F->Wmbej                            :    232.650u     23.500s     13.168w     38 calls
E->Wmbej                            :     33.250u      3.517s      1.935w     38 calls
X->Wmbej                            :    100.367u      6.233s      5.560w     38 calls
Z                                   :    103.067u      8.483s      5.978w     38 calls
T2 Build                            :   1293.633u    128.283s     98.579w     38 calls
BT2                                 :    802.817u     85.233s     70.501w     38 calls
FT2                                 :    182.217u     16.233s     10.703w     38 calls
WmbejT2                             :    130.850u     10.700s      7.344w     38 calls
CT2                                 :     94.233u      9.700s      5.363w     38 calls
cctriples                           :    877.050u     42.117s     49.898w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.133u      0.800s      1.630w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      1 calls
HF: Guess                           :      5.717u      0.283s      0.315w      1 calls
| SAD Guess                         :      5.550u      0.283s      0.305w      1 calls
HF: Form G                          :     58.017u      3.083s      3.104w     23 calls
| JK: D                             :      0.083u      0.000s      0.003w     23 calls
| JK: USO2AO                        :      0.300u      0.017s      0.018w     23 calls
| JK: JK                            :     57.200u      3.033s      3.056w     23 calls
| | PK computes JK                  :     57.200u      3.033s      3.056w     23 calls
| JK: AO2USO                        :      0.400u      0.033s      0.020w     23 calls
HF: Form F                          :      0.133u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      1.517u      0.133s      0.085w     22 calls
| DIISManager::add_entry            :      0.283u      0.067s      0.019w     22 calls
| DIISManager::extrapolate          :      0.650u      0.050s      0.035w     22 calls
| | bMatrix setup                   :      0.433u      0.050s      0.021w     22 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.002w     22 calls
| | New vector                      :      0.183u      0.000s      0.011w     22 calls
HF: Form C                          :      2.350u      0.050s      0.125w     22 calls
ccenergy                            :   2339.283u    221.833s    161.569w      1 calls
| F build                           :    166.733u     13.317s     10.942w     38 calls
| Wmbej build                       :    400.550u     36.983s     22.651w     38 calls
| | C->Wmbej                        :     20.650u      2.500s      1.217w     38 calls
| | F->Wmbej                        :    232.650u     23.500s     13.168w     38 calls
| | E->Wmbej                        :     33.250u      3.517s      1.935w     38 calls
| | X->Wmbej                        :    100.367u      6.233s      5.560w     38 calls
| Z                                 :    103.067u      8.483s      5.978w     38 calls
| T2 Build                          :   1293.633u    128.283s     98.579w     38 calls
| | BT2                             :    802.817u     85.233s     70.501w     38 calls
| | FT2                             :    182.217u     16.233s     10.703w     38 calls
| | WmbejT2                         :    130.850u     10.700s      7.344w     38 calls
| | CT2                             :     94.233u      9.700s      5.363w     38 calls
cctriples                           :    877.050u     42.117s     49.898w      1 calls

**************************************************************************************
