
Host: c5-1.compute.lan

Timers On : Wed Mar 10 09:19:39 2021
Timers Off: Wed Mar 10 09:21:21 2021

Wall Time:      101.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     25.250u      0.400s      1.566w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      7.700u      0.100s      0.392w      1 calls
SAD Guess                           :      7.233u      0.100s      0.368w      1 calls
HF: Form G                          :     37.400u      0.500s      1.899w     13 calls
JK: D                               :      0.033u      0.000s      0.001w     13 calls
JK: USO2AO                          :      0.100u      0.000s      0.007w     13 calls
JK: JK                              :     37.150u      0.483s      1.883w     13 calls
PK computes JK                      :     37.133u      0.483s      1.883w     13 calls
JK: AO2USO                          :      0.117u      0.017s      0.006w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.017u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.517u      0.017s      0.027w     12 calls
DIISManager::add_entry              :      0.067u      0.017s      0.006w     12 calls
DIISManager::extrapolate            :      0.167u      0.000s      0.008w     12 calls
bMatrix setup                       :      0.067u      0.000s      0.003w     12 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     12 calls
New vector                          :      0.067u      0.000s      0.003w     12 calls
HF: Form C                          :      0.583u      0.000s      0.029w     12 calls
ccenergy                            :    727.533u     43.000s     40.037w      1 calls
F build                             :     48.500u      1.767s      2.526w     25 calls
Wmbej build                         :    103.883u      5.583s      5.492w     25 calls
C->Wmbej                            :      5.800u      0.417s      0.316w     25 calls
F->Wmbej                            :     66.267u      3.117s      3.475w     25 calls
E->Wmbej                            :     10.650u      0.700s      0.567w     25 calls
X->Wmbej                            :     17.267u      1.117s      0.926w     25 calls
Z                                   :     25.983u      1.567s      1.375w     25 calls
T2 Build                            :    434.817u     28.967s     24.477w     25 calls
BT2                                 :    292.500u     21.617s     16.971w     25 calls
FT2                                 :     48.600u      1.833s      2.528w     25 calls
WmbejT2                             :     31.033u      2.083s      1.666w     25 calls
CT2                                 :     32.767u      2.250s      1.752w     25 calls
cctriples                           :    318.950u      8.167s     16.401w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     25.250u      0.400s      1.566w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      7.700u      0.100s      0.392w      1 calls
| SAD Guess                         :      7.233u      0.100s      0.368w      1 calls
HF: Form G                          :     37.400u      0.500s      1.899w     13 calls
| JK: D                             :      0.033u      0.000s      0.001w     13 calls
| JK: USO2AO                        :      0.100u      0.000s      0.007w     13 calls
| JK: JK                            :     37.150u      0.483s      1.883w     13 calls
| | PK computes JK                  :     37.133u      0.483s      1.883w     13 calls
| JK: AO2USO                        :      0.117u      0.017s      0.006w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.017u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.517u      0.017s      0.027w     12 calls
| DIISManager::add_entry            :      0.067u      0.017s      0.006w     12 calls
| DIISManager::extrapolate          :      0.167u      0.000s      0.008w     12 calls
| | bMatrix setup                   :      0.067u      0.000s      0.003w     12 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     12 calls
| | New vector                      :      0.067u      0.000s      0.003w     12 calls
HF: Form C                          :      0.583u      0.000s      0.029w     12 calls
ccenergy                            :    727.533u     43.000s     40.037w      1 calls
| F build                           :     48.500u      1.767s      2.526w     25 calls
| Wmbej build                       :    103.883u      5.583s      5.492w     25 calls
| | C->Wmbej                        :      5.800u      0.417s      0.316w     25 calls
| | F->Wmbej                        :     66.267u      3.117s      3.475w     25 calls
| | E->Wmbej                        :     10.650u      0.700s      0.567w     25 calls
| | X->Wmbej                        :     17.267u      1.117s      0.926w     25 calls
| Z                                 :     25.983u      1.567s      1.375w     25 calls
| T2 Build                          :    434.817u     28.967s     24.477w     25 calls
| | BT2                             :    292.500u     21.617s     16.971w     25 calls
| | FT2                             :     48.600u      1.833s      2.528w     25 calls
| | WmbejT2                         :     31.033u      2.083s      1.666w     25 calls
| | CT2                             :     32.767u      2.250s      1.752w     25 calls
cctriples                           :    318.950u      8.167s     16.401w      1 calls

**************************************************************************************
