
Host: d3-3.compute.lan

Timers On : Tue Mar  9 15:46:31 2021
Timers Off: Tue Mar  9 15:50:07 2021

Wall Time:      215.96 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.133u      0.600s      1.644w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      1 calls
HF: Guess                           :      7.500u      0.467s      0.466w      1 calls
SAD Guess                           :      7.350u      0.450s      0.457w      1 calls
HF: Form G                          :     57.083u      3.400s      3.299w     23 calls
JK: D                               :      0.050u      0.050s      0.004w     23 calls
JK: USO2AO                          :      0.533u      0.017s      0.029w     23 calls
JK: JK                              :     55.733u      3.267s      3.221w     23 calls
PK computes JK                      :     55.733u      3.267s      3.221w     23 calls
JK: AO2USO                          :      0.633u      0.067s      0.037w     23 calls
HF: Form F                          :      0.050u      0.000s      0.004w     23 calls
HF: Form D                          :      0.017u      0.017s      0.004w     23 calls
HF: DIIS                            :      1.700u      0.150s      0.101w     22 calls
DIISManager::add_entry              :      0.267u      0.033s      0.014w     22 calls
DIISManager::extrapolate            :      0.717u      0.067s      0.043w     22 calls
bMatrix setup                       :      0.417u      0.067s      0.026w     22 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.002w     22 calls
New vector                          :      0.267u      0.000s      0.014w     22 calls
HF: Form C                          :      2.667u      0.100s      0.153w     22 calls
ccenergy                            :   2033.517u    174.017s    112.848w      1 calls
F build                             :    164.717u     11.267s      8.890w     38 calls
Wmbej build                         :    342.817u     30.067s     18.691w     38 calls
C->Wmbej                            :     12.667u      1.550s      0.713w     38 calls
F->Wmbej                            :    201.750u     18.867s     11.063w     38 calls
E->Wmbej                            :     29.800u      3.033s      1.649w     38 calls
X->Wmbej                            :     85.867u      5.550s      4.574w     38 calls
Z                                   :     81.183u      6.417s      4.386w     38 calls
T2 Build                            :   1122.717u     98.000s     62.643w     38 calls
BT2                                 :    700.233u     63.567s     39.778w     38 calls
FT2                                 :    143.333u     11.550s      7.751w     38 calls
WmbejT2                             :    117.867u      8.567s      6.337w     38 calls
CT2                                 :     83.883u      8.683s      4.622w     38 calls
cctriples                           :    844.983u     39.650s     44.317w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.133u      0.600s      1.644w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      1 calls
HF: Guess                           :      7.500u      0.467s      0.466w      1 calls
| SAD Guess                         :      7.350u      0.450s      0.457w      1 calls
HF: Form G                          :     57.083u      3.400s      3.299w     23 calls
| JK: D                             :      0.050u      0.050s      0.004w     23 calls
| JK: USO2AO                        :      0.533u      0.017s      0.029w     23 calls
| JK: JK                            :     55.733u      3.267s      3.221w     23 calls
| | PK computes JK                  :     55.733u      3.267s      3.221w     23 calls
| JK: AO2USO                        :      0.633u      0.067s      0.037w     23 calls
HF: Form F                          :      0.050u      0.000s      0.004w     23 calls
HF: Form D                          :      0.017u      0.017s      0.004w     23 calls
HF: DIIS                            :      1.700u      0.150s      0.101w     22 calls
| DIISManager::add_entry            :      0.267u      0.033s      0.014w     22 calls
| DIISManager::extrapolate          :      0.717u      0.067s      0.043w     22 calls
| | bMatrix setup                   :      0.417u      0.067s      0.026w     22 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.002w     22 calls
| | New vector                      :      0.267u      0.000s      0.014w     22 calls
HF: Form C                          :      2.667u      0.100s      0.153w     22 calls
ccenergy                            :   2033.517u    174.017s    112.848w      1 calls
| F build                           :    164.717u     11.267s      8.890w     38 calls
| Wmbej build                       :    342.817u     30.067s     18.691w     38 calls
| | C->Wmbej                        :     12.667u      1.550s      0.713w     38 calls
| | F->Wmbej                        :    201.750u     18.867s     11.063w     38 calls
| | E->Wmbej                        :     29.800u      3.033s      1.649w     38 calls
| | X->Wmbej                        :     85.867u      5.550s      4.574w     38 calls
| Z                                 :     81.183u      6.417s      4.386w     38 calls
| T2 Build                          :   1122.717u     98.000s     62.643w     38 calls
| | BT2                             :    700.233u     63.567s     39.778w     38 calls
| | FT2                             :    143.333u     11.550s      7.751w     38 calls
| | WmbejT2                         :    117.867u      8.567s      6.337w     38 calls
| | CT2                             :     83.883u      8.683s      4.622w     38 calls
cctriples                           :    844.983u     39.650s     44.317w      1 calls

**************************************************************************************
