
Host: c2-22.compute.lan

Timers On : Mon Mar  8 17:36:12 2021
Timers Off: Mon Mar  8 17:38:39 2021

Wall Time:      146.71 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.667u      0.517s      1.571w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      6.783u      0.383s      0.364w      1 calls
SAD Guess                           :      6.583u      0.383s      0.353w      1 calls
HF: Form G                          :     32.267u      1.867s      1.886w     14 calls
JK: D                               :      0.067u      0.000s      0.002w     14 calls
JK: USO2AO                          :      0.350u      0.067s      0.023w     14 calls
JK: JK                              :     30.983u      1.783s      1.811w     14 calls
PK computes JK                      :     30.983u      1.783s      1.811w     14 calls
JK: AO2USO                          :      0.800u      0.017s      0.047w     14 calls
HF: Form F                          :      0.017u      0.000s      0.002w     14 calls
HF: Form D                          :      0.050u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.767u      0.050s      0.045w     13 calls
DIISManager::add_entry              :      0.067u      0.000s      0.006w     13 calls
DIISManager::extrapolate            :      0.183u      0.033s      0.012w     13 calls
bMatrix setup                       :      0.083u      0.017s      0.007w     13 calls
bMatrix pseudoinverse               :      0.050u      0.000s      0.001w     13 calls
New vector                          :      0.033u      0.017s      0.003w     13 calls
HF: Form C                          :      0.983u      0.017s      0.054w     13 calls
ccenergy                            :    734.800u     69.500s     49.389w      1 calls
F build                             :     35.067u      2.967s      2.865w     24 calls
Wmbej build                         :    115.533u     10.367s      7.382w     24 calls
C->Wmbej                            :      7.650u      0.833s      0.513w     24 calls
F->Wmbej                            :     62.100u      5.750s      3.987w     24 calls
E->Wmbej                            :      9.717u      1.150s      0.632w     24 calls
X->Wmbej                            :     31.133u      2.150s      1.928w     24 calls
Z                                   :     33.467u      2.650s      2.093w     24 calls
T2 Build                            :    431.200u     42.117s     29.110w     24 calls
BT2                                 :    273.767u     28.033s     19.198w     24 calls
FT2                                 :     47.000u      3.900s      2.941w     24 calls
WmbejT2                             :     43.183u      4.033s      2.730w     24 calls
CT2                                 :     34.550u      3.533s      2.200w     24 calls
cctriples                           :    417.717u     23.217s     24.112w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.667u      0.517s      1.571w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      6.783u      0.383s      0.364w      1 calls
| SAD Guess                         :      6.583u      0.383s      0.353w      1 calls
HF: Form G                          :     32.267u      1.867s      1.886w     14 calls
| JK: D                             :      0.067u      0.000s      0.002w     14 calls
| JK: USO2AO                        :      0.350u      0.067s      0.023w     14 calls
| JK: JK                            :     30.983u      1.783s      1.811w     14 calls
| | PK computes JK                  :     30.983u      1.783s      1.811w     14 calls
| JK: AO2USO                        :      0.800u      0.017s      0.047w     14 calls
HF: Form F                          :      0.017u      0.000s      0.002w     14 calls
HF: Form D                          :      0.050u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.767u      0.050s      0.045w     13 calls
| DIISManager::add_entry            :      0.067u      0.000s      0.006w     13 calls
| DIISManager::extrapolate          :      0.183u      0.033s      0.012w     13 calls
| | bMatrix setup                   :      0.083u      0.017s      0.007w     13 calls
| | bMatrix pseudoinverse           :      0.050u      0.000s      0.001w     13 calls
| | New vector                      :      0.033u      0.017s      0.003w     13 calls
HF: Form C                          :      0.983u      0.017s      0.054w     13 calls
ccenergy                            :    734.800u     69.500s     49.389w      1 calls
| F build                           :     35.067u      2.967s      2.865w     24 calls
| Wmbej build                       :    115.533u     10.367s      7.382w     24 calls
| | C->Wmbej                        :      7.650u      0.833s      0.513w     24 calls
| | F->Wmbej                        :     62.100u      5.750s      3.987w     24 calls
| | E->Wmbej                        :      9.717u      1.150s      0.632w     24 calls
| | X->Wmbej                        :     31.133u      2.150s      1.928w     24 calls
| Z                                 :     33.467u      2.650s      2.093w     24 calls
| T2 Build                          :    431.200u     42.117s     29.110w     24 calls
| | BT2                             :    273.767u     28.033s     19.198w     24 calls
| | FT2                             :     47.000u      3.900s      2.941w     24 calls
| | WmbejT2                         :     43.183u      4.033s      2.730w     24 calls
| | CT2                             :     34.550u      3.533s      2.200w     24 calls
cctriples                           :    417.717u     23.217s     24.112w      1 calls

**************************************************************************************
