
Host: c4-16.compute.lan

Timers On : Wed Mar 10 10:52:40 2021
Timers Off: Wed Mar 10 10:54:17 2021

Wall Time:       96.58 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.283u      0.417s      1.437w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      7.567u      0.117s      0.399w      1 calls
SAD Guess                           :      7.283u      0.117s      0.383w      1 calls
HF: Form G                          :     40.950u      0.517s      2.081w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.217u      0.000s      0.010w     14 calls
JK: JK                              :     40.450u      0.517s      2.058w     14 calls
PK computes JK                      :     40.433u      0.517s      2.057w     14 calls
JK: AO2USO                          :      0.183u      0.000s      0.010w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.567u      0.067s      0.032w     13 calls
DIISManager::add_entry              :      0.133u      0.050s      0.006w     13 calls
DIISManager::extrapolate            :      0.133u      0.017s      0.008w     13 calls
bMatrix setup                       :      0.083u      0.017s      0.004w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.767u      0.000s      0.038w     13 calls
ccenergy                            :    841.733u     50.817s     49.118w      1 calls
F build                             :     44.517u      2.217s      3.182w     24 calls
Wmbej build                         :    122.783u      6.650s      6.532w     24 calls
C->Wmbej                            :      7.367u      0.617s      0.404w     24 calls
F->Wmbej                            :     79.300u      3.417s      4.171w     24 calls
E->Wmbej                            :     11.433u      0.750s      0.615w     24 calls
X->Wmbej                            :     20.433u      1.633s      1.118w     24 calls
Z                                   :     28.883u      1.650s      1.544w     24 calls
T2 Build                            :    506.333u     33.883s     30.252w     24 calls
BT2                                 :    342.750u     25.317s     21.554w     24 calls
FT2                                 :     62.633u      2.283s      3.282w     24 calls
WmbejT2                             :     33.750u      2.517s      1.827w     24 calls
CT2                                 :     35.850u      2.483s      1.944w     24 calls
cctriples                           :    349.200u      8.900s     18.049w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.283u      0.417s      1.437w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      7.567u      0.117s      0.399w      1 calls
| SAD Guess                         :      7.283u      0.117s      0.383w      1 calls
HF: Form G                          :     40.950u      0.517s      2.081w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.217u      0.000s      0.010w     14 calls
| JK: JK                            :     40.450u      0.517s      2.058w     14 calls
| | PK computes JK                  :     40.433u      0.517s      2.057w     14 calls
| JK: AO2USO                        :      0.183u      0.000s      0.010w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.567u      0.067s      0.032w     13 calls
| DIISManager::add_entry            :      0.133u      0.050s      0.006w     13 calls
| DIISManager::extrapolate          :      0.133u      0.017s      0.008w     13 calls
| | bMatrix setup                   :      0.083u      0.017s      0.004w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.767u      0.000s      0.038w     13 calls
ccenergy                            :    841.733u     50.817s     49.118w      1 calls
| F build                           :     44.517u      2.217s      3.182w     24 calls
| Wmbej build                       :    122.783u      6.650s      6.532w     24 calls
| | C->Wmbej                        :      7.367u      0.617s      0.404w     24 calls
| | F->Wmbej                        :     79.300u      3.417s      4.171w     24 calls
| | E->Wmbej                        :     11.433u      0.750s      0.615w     24 calls
| | X->Wmbej                        :     20.433u      1.633s      1.118w     24 calls
| Z                                 :     28.883u      1.650s      1.544w     24 calls
| T2 Build                          :    506.333u     33.883s     30.252w     24 calls
| | BT2                             :    342.750u     25.317s     21.554w     24 calls
| | FT2                             :     62.633u      2.283s      3.282w     24 calls
| | WmbejT2                         :     33.750u      2.517s      1.827w     24 calls
| | CT2                             :     35.850u      2.483s      1.944w     24 calls
cctriples                           :    349.200u      8.900s     18.049w      1 calls

**************************************************************************************
