5.000000000000000000e+00 -1.513362449116078778e+02
5.202020202020202433e+00 -1.513371406135266000e+02
5.404040404040403978e+00 -1.513379296290023603e+02
5.606060606060606410e+00 -1.513386332392770726e+02
5.808080808080807955e+00 -1.513392680377315287e+02
6.010101010101010388e+00 -1.513398468024276724e+02
6.212121212121211933e+00 -1.513403793741848347e+02
6.414141414141414366e+00 -1.513408733782302704e+02
6.616161616161615910e+00 -1.513413347628125791e+02
6.818181818181818343e+00 -1.513417681998429885e+02
7.020202020202020776e+00 -1.513421773802963060e+02
7.222222222222222321e+00 -1.513425652212891066e+02
7.424242424242423866e+00 -1.513429340474684466e+02
7.626262626262626299e+00 -1.513432857065955659e+02
7.828282828282828731e+00 -1.513436216943661918e+02
8.030303030303031164e+00 -1.513439432187810496e+02
8.232323232323231821e+00 -1.513442512752839946e+02
8.434343434343434254e+00 -1.513445466971664359e+02
8.636363636363636687e+00 -1.513448301974771653e+02
8.838383838383837343e+00 -1.513451024003862244e+02
9.040404040404041552e+00 -1.513453638644879788e+02
9.242424242424242209e+00 -1.513456151025060308e+02
9.444444444444444642e+00 -1.513458565922913408e+02
9.646464646464647075e+00 -1.513460887832430330e+02
9.848484848484847731e+00 -1.513463121114023693e+02
1.005050505050505016e+01 -1.513465269863935134e+02
1.025252525252525260e+01 -1.513467338097092352e+02
1.045454545454545325e+01 -1.513469329638301986e+02
1.065656565656565746e+01 -1.513471248187590845e+02
1.085858585858585812e+01 -1.513473097275986845e+02
1.106060606060606055e+01 -1.513474880303546399e+02
1.126262626262626299e+01 -1.513476600484244443e+02
1.146464646464646364e+01 -1.513478260896757490e+02
1.166666666666666785e+01 -1.513479864504828640e+02
1.186868686868686851e+01 -1.513481413945338829e+02
1.207070707070707094e+01 -1.513482911924650693e+02
1.227272727272727337e+01 -1.513484360863706115e+02
1.247474747474747403e+01 -1.513485763082545930e+02
1.267676767676767646e+01 -1.513487120776050574e+02
1.287878787878787890e+01 -1.513488436014558260e+02
1.308080808080808133e+01 -1.513489710750341146e+02
1.328282828282828198e+01 -1.513490946733479063e+02
1.348484848484848442e+01 -1.513492145759289258e+02
1.368686868686868685e+01 -1.513493309447262334e+02
1.388888888888888928e+01 -1.513494439321559071e+02
1.409090909090908994e+01 -1.513495536846866685e+02
1.429292929292929237e+01 -1.513496603325986598e+02
1.449494949494949481e+01 -1.513497640094520023e+02
1.469696969696969724e+01 -1.513498648383230432e+02
1.489898989898989967e+01 -1.513499629320188262e+02
1.510101010101010033e+01 -1.513500584030926177e+02
1.530303030303030276e+01 -1.513501513520613742e+02
1.550505050505050519e+01 -1.513502418810282393e+02
1.570707070707070763e+01 -1.513503300797156328e+02
1.590909090909090828e+01 -1.513504160357602188e+02
1.611111111111111072e+01 -1.513504998394300287e+02
1.631313131313131493e+01 -1.513505815630826135e+02
1.651515151515151558e+01 -1.513506612849816975e+02
1.671717171717171624e+01 -1.513507390836857667e+02
1.691919191919191690e+01 -1.513508150207893266e+02
1.712121212121212110e+01 -1.513508891631396409e+02
1.732323232323232531e+01 -1.513509615767422929e+02
1.752525252525252597e+01 -1.513510323203085193e+02
1.772727272727272663e+01 -1.513511012650041607e+02
1.792929292929292728e+01 -1.513511690176488571e+02
1.813131313131313149e+01 -1.513512349157460903e+02
1.833333333333333570e+01 -1.513512995306484186e+02
1.853535353535353636e+01 -1.513513628836956286e+02
1.873737373737373701e+01 -1.513514245733740040e+02
1.893939393939393767e+01 -1.513181838191511872e+02
1.914141414141414188e+01 -1.513181835503658590e+02
1.934343434343434254e+01 -1.513516024487695972e+02
1.954545454545454675e+01 -1.513181830446916933e+02
1.974747474747474740e+01 -1.513181829677791939e+02
1.994949494949494806e+01 -1.513517693731562019e+02
2.015151515151514872e+01 -1.513181825039239641e+02
2.035353535353535293e+01 -1.513518751268516951e+02
2.055555555555555713e+01 -1.513181820755456783e+02
2.075757575757575779e+01 -1.513519767569237331e+02
2.095959595959595845e+01 -1.513520261007325303e+02
2.116161616161616266e+01 -1.513181813782230449e+02
2.136363636363636331e+01 -1.513521219855978472e+02
2.156565656565656397e+01 -1.513521685929035812e+02
2.176767676767676818e+01 -1.513522142398897188e+02
2.196969696969696884e+01 -1.513181808107944448e+02
2.217171717171717304e+01 -1.513181806555464561e+02
2.237373737373737370e+01 -1.513523464676953552e+02
2.257575757575757436e+01 -1.513523890180459546e+02
2.277777777777777857e+01 -1.513524307039608061e+02
2.297979797979797922e+01 -1.513524717093795005e+02
2.318181818181817988e+01 -1.513181799574228990e+02
2.338383838383838409e+01 -1.513525515920814826e+02
2.358585858585858475e+01 -1.513181796441253937e+02
2.378787878787878896e+01 -1.513181795933609237e+02
2.398989898989898961e+01 -1.513526664023019919e+02
2.419191919191919027e+01 -1.513181793704098936e+02
2.439393939393939448e+01 -1.513181792643809445e+02
2.459595959595959513e+01 -1.513181791617870431e+02
2.479797979797979934e+01 -1.513528106505651749e+02
2.500000000000000000e+01 -1.513528452924476824e+02
