
Host: c4-2.compute.lan

Timers On : Wed Mar 10 09:36:49 2021
Timers Off: Wed Mar 10 09:38:33 2021

Wall Time:      103.92 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.333u      0.633s      2.202w      1 calls
HF: Form core H                     :      0.067u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.005w      1 calls
HF: Guess                           :      7.883u      0.183s      0.540w      1 calls
SAD Guess                           :      7.600u      0.183s      0.520w      1 calls
HF: Form G                          :     34.000u      1.100s      2.693w     14 calls
JK: D                               :      0.017u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.417u      0.000s      0.032w     14 calls
JK: JK                              :     32.750u      1.083s      2.603w     14 calls
PK computes JK                      :     32.750u      1.083s      2.603w     14 calls
JK: AO2USO                          :      0.750u      0.017s      0.052w     14 calls
HF: Form F                          :      0.033u      0.000s      0.004w     14 calls
HF: Form D                          :      0.050u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.767u      0.000s      0.053w     13 calls
DIISManager::add_entry              :      0.083u      0.000s      0.007w     13 calls
DIISManager::extrapolate            :      0.133u      0.000s      0.010w     13 calls
bMatrix setup                       :      0.067u      0.000s      0.006w     13 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     13 calls
New vector                          :      0.067u      0.000s      0.003w     13 calls
HF: Form C                          :      1.050u      0.033s      0.074w     13 calls
ccenergy                            :    774.183u     52.567s     50.844w      1 calls
F build                             :     52.450u      1.850s      3.675w     24 calls
Wmbej build                         :     97.633u      6.100s      6.172w     24 calls
C->Wmbej                            :      7.533u      0.600s      0.539w     24 calls
F->Wmbej                            :     59.250u      3.033s      3.660w     24 calls
E->Wmbej                            :      9.700u      0.667s      0.602w     24 calls
X->Wmbej                            :     17.733u      1.517s      1.150w     24 calls
Z                                   :     37.417u      1.800s      2.463w     24 calls
T2 Build                            :    475.983u     37.150s     31.506w     24 calls
BT2                                 :    347.717u     29.617s     23.588w     24 calls
FT2                                 :     41.383u      1.800s      2.492w     24 calls
WmbejT2                             :     29.117u      2.317s      1.850w     24 calls
CT2                                 :     29.967u      2.183s      1.873w     24 calls
cctriples                           :    299.467u      8.183s     16.856w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.333u      0.633s      2.202w      1 calls
HF: Form core H                     :      0.067u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.005w      1 calls
HF: Guess                           :      7.883u      0.183s      0.540w      1 calls
| SAD Guess                         :      7.600u      0.183s      0.520w      1 calls
HF: Form G                          :     34.000u      1.100s      2.693w     14 calls
| JK: D                             :      0.017u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.417u      0.000s      0.032w     14 calls
| JK: JK                            :     32.750u      1.083s      2.603w     14 calls
| | PK computes JK                  :     32.750u      1.083s      2.603w     14 calls
| JK: AO2USO                        :      0.750u      0.017s      0.052w     14 calls
HF: Form F                          :      0.033u      0.000s      0.004w     14 calls
HF: Form D                          :      0.050u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.767u      0.000s      0.053w     13 calls
| DIISManager::add_entry            :      0.083u      0.000s      0.007w     13 calls
| DIISManager::extrapolate          :      0.133u      0.000s      0.010w     13 calls
| | bMatrix setup                   :      0.067u      0.000s      0.006w     13 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     13 calls
| | New vector                      :      0.067u      0.000s      0.003w     13 calls
HF: Form C                          :      1.050u      0.033s      0.074w     13 calls
ccenergy                            :    774.183u     52.567s     50.844w      1 calls
| F build                           :     52.450u      1.850s      3.675w     24 calls
| Wmbej build                       :     97.633u      6.100s      6.172w     24 calls
| | C->Wmbej                        :      7.533u      0.600s      0.539w     24 calls
| | F->Wmbej                        :     59.250u      3.033s      3.660w     24 calls
| | E->Wmbej                        :      9.700u      0.667s      0.602w     24 calls
| | X->Wmbej                        :     17.733u      1.517s      1.150w     24 calls
| Z                                 :     37.417u      1.800s      2.463w     24 calls
| T2 Build                          :    475.983u     37.150s     31.506w     24 calls
| | BT2                             :    347.717u     29.617s     23.588w     24 calls
| | FT2                             :     41.383u      1.800s      2.492w     24 calls
| | WmbejT2                         :     29.117u      2.317s      1.850w     24 calls
| | CT2                             :     29.967u      2.183s      1.873w     24 calls
cctriples                           :    299.467u      8.183s     16.856w      1 calls

**************************************************************************************
