
Host: c2-13.compute.lan

Timers On : Wed Mar 10 10:57:40 2021
Timers Off: Wed Mar 10 11:02:36 2021

Wall Time:      295.53 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     23.550u      0.917s      2.335w      1 calls
HF: Form core H                     :      0.217u      0.017s      0.015w      1 calls
HF: Form S/X                        :      0.233u      0.050s      0.016w      1 calls
HF: Guess                           :      6.150u      0.350s      0.350w      1 calls
SAD Guess                           :      5.967u      0.333s      0.340w      1 calls
HF: Form G                          :     64.050u      5.083s      4.143w     23 calls
JK: D                               :      0.033u      0.000s      0.003w     23 calls
JK: USO2AO                          :      0.517u      0.033s      0.028w     23 calls
JK: JK                              :     62.783u      5.000s      4.070w     23 calls
PK computes JK                      :     62.783u      5.000s      4.069w     23 calls
JK: AO2USO                          :      0.600u      0.050s      0.036w     23 calls
HF: Form F                          :      0.083u      0.000s      0.003w     23 calls
HF: Form D                          :      0.033u      0.000s      0.004w     23 calls
HF: DIIS                            :      1.600u      0.100s      0.096w     22 calls
DIISManager::add_entry              :      0.250u      0.017s      0.012w     22 calls
DIISManager::extrapolate            :      0.617u      0.033s      0.038w     22 calls
bMatrix setup                       :      0.400u      0.017s      0.024w     22 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     22 calls
New vector                          :      0.183u      0.017s      0.012w     22 calls
HF: Form C                          :      2.600u      0.150s      0.147w     22 calls
ccenergy                            :   2474.100u    235.117s    169.519w      1 calls
F build                             :    164.033u     14.233s     12.191w     38 calls
Wmbej build                         :    447.417u     42.100s     27.594w     38 calls
C->Wmbej                            :     26.267u      3.100s      1.683w     38 calls
F->Wmbej                            :    238.717u     23.450s     14.752w     38 calls
E->Wmbej                            :     34.967u      3.667s      2.164w     38 calls
X->Wmbej                            :    131.167u     10.433s      7.999w     38 calls
Z                                   :    107.750u      9.233s      6.572w     38 calls
T2 Build                            :   1369.650u    131.267s     96.560w     38 calls
BT2                                 :    807.517u     82.783s     61.774w     38 calls
FT2                                 :    198.633u     16.900s     12.450w     38 calls
WmbejT2                             :    164.217u     13.117s     10.113w     38 calls
CT2                                 :    100.000u     10.767s      6.176w     38 calls
cctriples                           :    844.967u     41.767s     44.429w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     23.550u      0.917s      2.335w      1 calls
HF: Form core H                     :      0.217u      0.017s      0.015w      1 calls
HF: Form S/X                        :      0.233u      0.050s      0.016w      1 calls
HF: Guess                           :      6.150u      0.350s      0.350w      1 calls
| SAD Guess                         :      5.967u      0.333s      0.340w      1 calls
HF: Form G                          :     64.050u      5.083s      4.143w     23 calls
| JK: D                             :      0.033u      0.000s      0.003w     23 calls
| JK: USO2AO                        :      0.517u      0.033s      0.028w     23 calls
| JK: JK                            :     62.783u      5.000s      4.070w     23 calls
| | PK computes JK                  :     62.783u      5.000s      4.069w     23 calls
| JK: AO2USO                        :      0.600u      0.050s      0.036w     23 calls
HF: Form F                          :      0.083u      0.000s      0.003w     23 calls
HF: Form D                          :      0.033u      0.000s      0.004w     23 calls
HF: DIIS                            :      1.600u      0.100s      0.096w     22 calls
| DIISManager::add_entry            :      0.250u      0.017s      0.012w     22 calls
| DIISManager::extrapolate          :      0.617u      0.033s      0.038w     22 calls
| | bMatrix setup                   :      0.400u      0.017s      0.024w     22 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     22 calls
| | New vector                      :      0.183u      0.017s      0.012w     22 calls
HF: Form C                          :      2.600u      0.150s      0.147w     22 calls
ccenergy                            :   2474.100u    235.117s    169.519w      1 calls
| F build                           :    164.033u     14.233s     12.191w     38 calls
| Wmbej build                       :    447.417u     42.100s     27.594w     38 calls
| | C->Wmbej                        :     26.267u      3.100s      1.683w     38 calls
| | F->Wmbej                        :    238.717u     23.450s     14.752w     38 calls
| | E->Wmbej                        :     34.967u      3.667s      2.164w     38 calls
| | X->Wmbej                        :    131.167u     10.433s      7.999w     38 calls
| Z                                 :    107.750u      9.233s      6.572w     38 calls
| T2 Build                          :   1369.650u    131.267s     96.560w     38 calls
| | BT2                             :    807.517u     82.783s     61.774w     38 calls
| | FT2                             :    198.633u     16.900s     12.450w     38 calls
| | WmbejT2                         :    164.217u     13.117s     10.113w     38 calls
| | CT2                             :    100.000u     10.767s      6.176w     38 calls
cctriples                           :    844.967u     41.767s     44.429w      1 calls

**************************************************************************************
