
Host: c2-18.compute.lan

Timers On : Mon Mar  8 17:26:38 2021
Timers Off: Mon Mar  8 17:29:11 2021

Wall Time:      153.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.883u      0.650s      1.641w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.004w      1 calls
HF: Guess                           :      8.917u      0.533s      0.571w      1 calls
SAD Guess                           :      8.767u      0.533s      0.561w      1 calls
HF: Form G                          :     34.200u      2.283s      2.280w     14 calls
JK: D                               :      0.033u      0.000s      0.003w     14 calls
JK: USO2AO                          :      0.400u      0.017s      0.026w     14 calls
JK: JK                              :     32.500u      2.233s      2.174w     14 calls
PK computes JK                      :     32.500u      2.233s      2.174w     14 calls
JK: AO2USO                          :      1.183u      0.033s      0.074w     14 calls
HF: Form F                          :      0.033u      0.000s      0.003w     14 calls
HF: Form D                          :      0.067u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.983u      0.100s      0.062w     13 calls
DIISManager::add_entry              :      0.117u      0.017s      0.010w     13 calls
DIISManager::extrapolate            :      0.217u      0.033s      0.013w     13 calls
bMatrix setup                       :      0.067u      0.017s      0.008w     13 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     13 calls
New vector                          :      0.117u      0.000s      0.004w     13 calls
HF: Form C                          :      1.117u      0.050s      0.072w     13 calls
ccenergy                            :    801.633u     84.950s     55.698w      1 calls
F build                             :     32.167u      3.167s      3.341w     24 calls
Wmbej build                         :    129.383u     13.233s      8.560w     24 calls
C->Wmbej                            :      7.300u      0.867s      0.489w     24 calls
F->Wmbej                            :     72.667u      7.283s      4.802w     24 calls
E->Wmbej                            :     10.900u      1.383s      0.735w     24 calls
X->Wmbej                            :     34.033u      3.083s      2.233w     24 calls
Z                                   :     34.567u      3.333s      2.266w     24 calls
T2 Build                            :    473.750u     51.333s     32.378w     24 calls
BT2                                 :    296.650u     34.433s     20.847w     24 calls
FT2                                 :     55.817u      5.017s      3.610w     24 calls
WmbejT2                             :     48.133u      4.633s      3.124w     24 calls
CT2                                 :     37.400u      4.250s      2.492w     24 calls
cctriples                           :    406.267u     24.600s     23.589w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.883u      0.650s      1.641w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.004w      1 calls
HF: Guess                           :      8.917u      0.533s      0.571w      1 calls
| SAD Guess                         :      8.767u      0.533s      0.561w      1 calls
HF: Form G                          :     34.200u      2.283s      2.280w     14 calls
| JK: D                             :      0.033u      0.000s      0.003w     14 calls
| JK: USO2AO                        :      0.400u      0.017s      0.026w     14 calls
| JK: JK                            :     32.500u      2.233s      2.174w     14 calls
| | PK computes JK                  :     32.500u      2.233s      2.174w     14 calls
| JK: AO2USO                        :      1.183u      0.033s      0.074w     14 calls
HF: Form F                          :      0.033u      0.000s      0.003w     14 calls
HF: Form D                          :      0.067u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.983u      0.100s      0.062w     13 calls
| DIISManager::add_entry            :      0.117u      0.017s      0.010w     13 calls
| DIISManager::extrapolate          :      0.217u      0.033s      0.013w     13 calls
| | bMatrix setup                   :      0.067u      0.017s      0.008w     13 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     13 calls
| | New vector                      :      0.117u      0.000s      0.004w     13 calls
HF: Form C                          :      1.117u      0.050s      0.072w     13 calls
ccenergy                            :    801.633u     84.950s     55.698w      1 calls
| F build                           :     32.167u      3.167s      3.341w     24 calls
| Wmbej build                       :    129.383u     13.233s      8.560w     24 calls
| | C->Wmbej                        :      7.300u      0.867s      0.489w     24 calls
| | F->Wmbej                        :     72.667u      7.283s      4.802w     24 calls
| | E->Wmbej                        :     10.900u      1.383s      0.735w     24 calls
| | X->Wmbej                        :     34.033u      3.083s      2.233w     24 calls
| Z                                 :     34.567u      3.333s      2.266w     24 calls
| T2 Build                          :    473.750u     51.333s     32.378w     24 calls
| | BT2                             :    296.650u     34.433s     20.847w     24 calls
| | FT2                             :     55.817u      5.017s      3.610w     24 calls
| | WmbejT2                         :     48.133u      4.633s      3.124w     24 calls
| | CT2                             :     37.400u      4.250s      2.492w     24 calls
cctriples                           :    406.267u     24.600s     23.589w      1 calls

**************************************************************************************
