
Host: c1-9.compute.lan

Timers On : Wed Mar 10 10:55:57 2021
Timers Off: Wed Mar 10 10:58:09 2021

Wall Time:      132.36 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.617u      0.950s      1.818w      1 calls
HF: Form core H                     :      2.933u      0.117s      0.428w      1 calls
HF: Form S/X                        :      0.067u      0.033s      0.005w      1 calls
HF: Guess                           :      9.617u      0.483s      0.513w      1 calls
SAD Guess                           :      9.067u      0.450s      0.485w      1 calls
HF: Form G                          :     48.183u      3.717s      3.533w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.133u      0.000s      0.009w     14 calls
JK: JK                              :     47.783u      3.667s      3.509w     14 calls
PK computes JK                      :     47.783u      3.667s      3.509w     14 calls
JK: AO2USO                          :      0.167u      0.000s      0.011w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      3.717u      0.217s      0.213w     13 calls
DIISManager::add_entry              :      3.383u      0.200s      0.192w     13 calls
DIISManager::extrapolate            :      0.167u      0.000s      0.009w     13 calls
bMatrix setup                       :      0.067u      0.000s      0.005w     13 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.001w     13 calls
New vector                          :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.500u      0.000s      0.025w     13 calls
ccenergy                            :   1033.633u    105.967s     64.911w      1 calls
F build                             :     42.150u      3.683s      3.560w     24 calls
Wmbej build                         :    131.750u     11.483s      7.239w     24 calls
C->Wmbej                            :      7.700u      0.933s      0.444w     24 calls
F->Wmbej                            :     85.050u      6.833s      4.628w     24 calls
E->Wmbej                            :     10.433u      1.083s      0.581w     24 calls
X->Wmbej                            :     21.783u      2.050s      1.206w     24 calls
Z                                   :     34.217u      3.150s      1.901w     24 calls
T2 Build                            :    671.967u     74.333s     43.554w     24 calls
BT2                                 :    502.933u     59.017s     33.664w     24 calls
FT2                                 :     73.633u      5.450s      4.580w     24 calls
WmbejT2                             :     35.333u      4.483s      2.010w     24 calls
CT2                                 :     32.133u      3.333s      1.785w     24 calls
cctriples                           :    395.200u     21.483s     20.938w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.617u      0.950s      1.818w      1 calls
HF: Form core H                     :      2.933u      0.117s      0.428w      1 calls
HF: Form S/X                        :      0.067u      0.033s      0.005w      1 calls
HF: Guess                           :      9.617u      0.483s      0.513w      1 calls
| SAD Guess                         :      9.067u      0.450s      0.485w      1 calls
HF: Form G                          :     48.183u      3.717s      3.533w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.133u      0.000s      0.009w     14 calls
| JK: JK                            :     47.783u      3.667s      3.509w     14 calls
| | PK computes JK                  :     47.783u      3.667s      3.509w     14 calls
| JK: AO2USO                        :      0.167u      0.000s      0.011w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      3.717u      0.217s      0.213w     13 calls
| DIISManager::add_entry            :      3.383u      0.200s      0.192w     13 calls
| DIISManager::extrapolate          :      0.167u      0.000s      0.009w     13 calls
| | bMatrix setup                   :      0.067u      0.000s      0.005w     13 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.001w     13 calls
| | New vector                      :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.500u      0.000s      0.025w     13 calls
ccenergy                            :   1033.633u    105.967s     64.911w      1 calls
| F build                           :     42.150u      3.683s      3.560w     24 calls
| Wmbej build                       :    131.750u     11.483s      7.239w     24 calls
| | C->Wmbej                        :      7.700u      0.933s      0.444w     24 calls
| | F->Wmbej                        :     85.050u      6.833s      4.628w     24 calls
| | E->Wmbej                        :     10.433u      1.083s      0.581w     24 calls
| | X->Wmbej                        :     21.783u      2.050s      1.206w     24 calls
| Z                                 :     34.217u      3.150s      1.901w     24 calls
| T2 Build                          :    671.967u     74.333s     43.554w     24 calls
| | BT2                             :    502.933u     59.017s     33.664w     24 calls
| | FT2                             :     73.633u      5.450s      4.580w     24 calls
| | WmbejT2                         :     35.333u      4.483s      2.010w     24 calls
| | CT2                             :     32.133u      3.333s      1.785w     24 calls
cctriples                           :    395.200u     21.483s     20.938w      1 calls

**************************************************************************************
