
Host: c4-4.compute.lan

Timers On : Wed Mar 10 09:51:57 2021
Timers Off: Wed Mar 10 09:53:25 2021

Wall Time:       87.46 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.017u      0.450s      1.394w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.002w      1 calls
HF: Guess                           :      7.267u      0.117s      0.371w      1 calls
SAD Guess                           :      6.933u      0.117s      0.353w      1 calls
HF: Form G                          :     41.483u      0.667s      2.112w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.133u      0.000s      0.006w     14 calls
JK: JK                              :     41.167u      0.650s      2.096w     14 calls
PK computes JK                      :     41.167u      0.650s      2.095w     14 calls
JK: AO2USO                          :      0.117u      0.000s      0.006w     14 calls
HF: Form F                          :      0.033u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.533u      0.017s      0.030w     13 calls
DIISManager::add_entry              :      0.183u      0.000s      0.008w     13 calls
DIISManager::extrapolate            :      0.133u      0.017s      0.008w     13 calls
bMatrix setup                       :      0.067u      0.017s      0.004w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.050u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.000s      0.030w     13 calls
ccenergy                            :    729.383u     44.017s     42.110w      1 calls
F build                             :     42.050u      1.700s      2.403w     24 calls
Wmbej build                         :    106.917u      5.750s      6.104w     24 calls
C->Wmbej                            :      5.750u      0.467s      0.314w     24 calls
F->Wmbej                            :     70.450u      3.300s      4.146w     24 calls
E->Wmbej                            :     10.200u      0.667s      0.547w     24 calls
X->Wmbej                            :     16.800u      1.150s      0.905w     24 calls
Z                                   :     25.750u      1.367s      1.365w     24 calls
T2 Build                            :    440.350u     30.183s     26.095w     24 calls
BT2                                 :    305.650u     23.017s     18.971w     24 calls
FT2                                 :     44.700u      1.783s      2.330w     24 calls
WmbejT2                             :     30.500u      2.050s      1.640w     24 calls
CT2                                 :     30.850u      2.150s      1.657w     24 calls
cctriples                           :    316.467u      8.417s     16.302w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.017u      0.450s      1.394w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.002w      1 calls
HF: Guess                           :      7.267u      0.117s      0.371w      1 calls
| SAD Guess                         :      6.933u      0.117s      0.353w      1 calls
HF: Form G                          :     41.483u      0.667s      2.112w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.133u      0.000s      0.006w     14 calls
| JK: JK                            :     41.167u      0.650s      2.096w     14 calls
| | PK computes JK                  :     41.167u      0.650s      2.095w     14 calls
| JK: AO2USO                        :      0.117u      0.000s      0.006w     14 calls
HF: Form F                          :      0.033u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.533u      0.017s      0.030w     13 calls
| DIISManager::add_entry            :      0.183u      0.000s      0.008w     13 calls
| DIISManager::extrapolate          :      0.133u      0.017s      0.008w     13 calls
| | bMatrix setup                   :      0.067u      0.017s      0.004w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.050u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.000s      0.030w     13 calls
ccenergy                            :    729.383u     44.017s     42.110w      1 calls
| F build                           :     42.050u      1.700s      2.403w     24 calls
| Wmbej build                       :    106.917u      5.750s      6.104w     24 calls
| | C->Wmbej                        :      5.750u      0.467s      0.314w     24 calls
| | F->Wmbej                        :     70.450u      3.300s      4.146w     24 calls
| | E->Wmbej                        :     10.200u      0.667s      0.547w     24 calls
| | X->Wmbej                        :     16.800u      1.150s      0.905w     24 calls
| Z                                 :     25.750u      1.367s      1.365w     24 calls
| T2 Build                          :    440.350u     30.183s     26.095w     24 calls
| | BT2                             :    305.650u     23.017s     18.971w     24 calls
| | FT2                             :     44.700u      1.783s      2.330w     24 calls
| | WmbejT2                         :     30.500u      2.050s      1.640w     24 calls
| | CT2                             :     30.850u      2.150s      1.657w     24 calls
cctriples                           :    316.467u      8.417s     16.302w      1 calls

**************************************************************************************
