
Host: d2-16.compute.lan

Timers On : Wed Mar 10 10:57:11 2021
Timers Off: Wed Mar 10 11:01:04 2021

Wall Time:      233.61 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.950u      0.583s      1.483w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      5.983u      0.267s      0.314w      1 calls
SAD Guess                           :      5.817u      0.267s      0.305w      1 calls
HF: Form G                          :     51.767u      2.650s      2.733w     23 calls
JK: D                               :      0.050u      0.000s      0.002w     23 calls
JK: USO2AO                          :      0.350u      0.033s      0.018w     23 calls
JK: JK                              :     50.917u      2.583s      2.686w     23 calls
PK computes JK                      :     50.917u      2.583s      2.685w     23 calls
JK: AO2USO                          :      0.367u      0.033s      0.021w     23 calls
HF: Form F                          :      0.050u      0.017s      0.004w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      2.717u      0.217s      0.150w     22 calls
DIISManager::add_entry              :      1.383u      0.083s      0.079w     22 calls
DIISManager::extrapolate            :      0.733u      0.083s      0.040w     22 calls
bMatrix setup                       :      0.467u      0.067s      0.026w     22 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.002w     22 calls
New vector                          :      0.167u      0.017s      0.011w     22 calls
HF: Form C                          :      2.217u      0.083s      0.117w     22 calls
ccenergy                            :   2087.017u    179.100s    135.302w      1 calls
F build                             :    162.383u     11.650s      9.878w     38 calls
Wmbej build                         :    347.767u     29.767s     18.999w     38 calls
C->Wmbej                            :     20.517u      2.233s      1.188w     38 calls
F->Wmbej                            :    199.233u     18.567s     10.942w     38 calls
E->Wmbej                            :     30.717u      3.133s      1.699w     38 calls
X->Wmbej                            :     85.267u      4.717s      4.507w     38 calls
Z                                   :     78.550u      6.167s      4.246w     38 calls
T2 Build                            :   1160.833u    101.800s     78.794w     38 calls
BT2                                 :    714.300u     65.783s     53.802w     38 calls
FT2                                 :    165.700u     13.133s      9.755w     38 calls
WmbejT2                             :    114.750u      8.167s      6.151w     38 calls
CT2                                 :     88.283u      8.950s      4.897w     38 calls
cctriples                           :    817.167u     39.367s     43.630w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.950u      0.583s      1.483w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      5.983u      0.267s      0.314w      1 calls
| SAD Guess                         :      5.817u      0.267s      0.305w      1 calls
HF: Form G                          :     51.767u      2.650s      2.733w     23 calls
| JK: D                             :      0.050u      0.000s      0.002w     23 calls
| JK: USO2AO                        :      0.350u      0.033s      0.018w     23 calls
| JK: JK                            :     50.917u      2.583s      2.686w     23 calls
| | PK computes JK                  :     50.917u      2.583s      2.685w     23 calls
| JK: AO2USO                        :      0.367u      0.033s      0.021w     23 calls
HF: Form F                          :      0.050u      0.017s      0.004w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      2.717u      0.217s      0.150w     22 calls
| DIISManager::add_entry            :      1.383u      0.083s      0.079w     22 calls
| DIISManager::extrapolate          :      0.733u      0.083s      0.040w     22 calls
| | bMatrix setup                   :      0.467u      0.067s      0.026w     22 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.002w     22 calls
| | New vector                      :      0.167u      0.017s      0.011w     22 calls
HF: Form C                          :      2.217u      0.083s      0.117w     22 calls
ccenergy                            :   2087.017u    179.100s    135.302w      1 calls
| F build                           :    162.383u     11.650s      9.878w     38 calls
| Wmbej build                       :    347.767u     29.767s     18.999w     38 calls
| | C->Wmbej                        :     20.517u      2.233s      1.188w     38 calls
| | F->Wmbej                        :    199.233u     18.567s     10.942w     38 calls
| | E->Wmbej                        :     30.717u      3.133s      1.699w     38 calls
| | X->Wmbej                        :     85.267u      4.717s      4.507w     38 calls
| Z                                 :     78.550u      6.167s      4.246w     38 calls
| T2 Build                          :   1160.833u    101.800s     78.794w     38 calls
| | BT2                             :    714.300u     65.783s     53.802w     38 calls
| | FT2                             :    165.700u     13.133s      9.755w     38 calls
| | WmbejT2                         :    114.750u      8.167s      6.151w     38 calls
| | CT2                             :     88.283u      8.950s      4.897w     38 calls
cctriples                           :    817.167u     39.367s     43.630w      1 calls

**************************************************************************************
