
Host: c2-15.compute.lan

Timers On : Wed Mar 10 10:57:40 2021
Timers Off: Wed Mar 10 11:01:31 2021

Wall Time:      230.77 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     20.817u      0.600s      1.587w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.117u      0.050s      0.011w      1 calls
HF: Guess                           :      5.233u      0.383s      0.336w      1 calls
SAD Guess                           :      5.083u      0.367s      0.326w      1 calls
HF: Form G                          :     47.033u      2.683s      2.718w     23 calls
JK: D                               :      0.067u      0.000s      0.003w     23 calls
JK: USO2AO                          :      0.400u      0.000s      0.026w     23 calls
JK: JK                              :     45.933u      2.633s      2.648w     23 calls
PK computes JK                      :     45.933u      2.633s      2.648w     23 calls
JK: AO2USO                          :      0.550u      0.017s      0.034w     23 calls
HF: Form F                          :      0.050u      0.000s      0.003w     23 calls
HF: Form D                          :      0.083u      0.017s      0.004w     23 calls
HF: DIIS                            :      1.483u      0.133s      0.087w     22 calls
DIISManager::add_entry              :      0.217u      0.017s      0.012w     22 calls
DIISManager::extrapolate            :      0.567u      0.050s      0.033w     22 calls
bMatrix setup                       :      0.333u      0.000s      0.020w     22 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     22 calls
New vector                          :      0.217u      0.050s      0.011w     22 calls
HF: Form C                          :      2.517u      0.117s      0.143w     22 calls
ccenergy                            :   2201.567u    193.550s    134.145w      1 calls
F build                             :    166.117u     12.250s      9.815w     38 calls
Wmbej build                         :    368.100u     32.083s     20.120w     38 calls
C->Wmbej                            :     18.517u      2.333s      1.065w     38 calls
F->Wmbej                            :    209.883u     19.250s     11.511w     38 calls
E->Wmbej                            :     33.100u      3.433s      1.833w     38 calls
X->Wmbej                            :     92.083u      5.783s      4.916w     38 calls
Z                                   :     82.783u      6.550s      4.478w     38 calls
T2 Build                            :   1228.367u    110.283s     78.404w     38 calls
BT2                                 :    741.083u     70.700s     50.759w     38 calls
FT2                                 :    169.433u     13.583s     10.169w     38 calls
WmbejT2                             :    131.167u     10.000s      7.200w     38 calls
CT2                                 :    100.733u      9.867s      5.648w     38 calls
cctriples                           :    883.550u     41.750s     46.607w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     20.817u      0.600s      1.587w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.117u      0.050s      0.011w      1 calls
HF: Guess                           :      5.233u      0.383s      0.336w      1 calls
| SAD Guess                         :      5.083u      0.367s      0.326w      1 calls
HF: Form G                          :     47.033u      2.683s      2.718w     23 calls
| JK: D                             :      0.067u      0.000s      0.003w     23 calls
| JK: USO2AO                        :      0.400u      0.000s      0.026w     23 calls
| JK: JK                            :     45.933u      2.633s      2.648w     23 calls
| | PK computes JK                  :     45.933u      2.633s      2.648w     23 calls
| JK: AO2USO                        :      0.550u      0.017s      0.034w     23 calls
HF: Form F                          :      0.050u      0.000s      0.003w     23 calls
HF: Form D                          :      0.083u      0.017s      0.004w     23 calls
HF: DIIS                            :      1.483u      0.133s      0.087w     22 calls
| DIISManager::add_entry            :      0.217u      0.017s      0.012w     22 calls
| DIISManager::extrapolate          :      0.567u      0.050s      0.033w     22 calls
| | bMatrix setup                   :      0.333u      0.000s      0.020w     22 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     22 calls
| | New vector                      :      0.217u      0.050s      0.011w     22 calls
HF: Form C                          :      2.517u      0.117s      0.143w     22 calls
ccenergy                            :   2201.567u    193.550s    134.145w      1 calls
| F build                           :    166.117u     12.250s      9.815w     38 calls
| Wmbej build                       :    368.100u     32.083s     20.120w     38 calls
| | C->Wmbej                        :     18.517u      2.333s      1.065w     38 calls
| | F->Wmbej                        :    209.883u     19.250s     11.511w     38 calls
| | E->Wmbej                        :     33.100u      3.433s      1.833w     38 calls
| | X->Wmbej                        :     92.083u      5.783s      4.916w     38 calls
| Z                                 :     82.783u      6.550s      4.478w     38 calls
| T2 Build                          :   1228.367u    110.283s     78.404w     38 calls
| | BT2                             :    741.083u     70.700s     50.759w     38 calls
| | FT2                             :    169.433u     13.583s     10.169w     38 calls
| | WmbejT2                         :    131.167u     10.000s      7.200w     38 calls
| | CT2                             :    100.733u      9.867s      5.648w     38 calls
cctriples                           :    883.550u     41.750s     46.607w      1 calls

**************************************************************************************
