
Host: d3-17.compute.lan

Timers On : Wed Mar 10 09:23:20 2021
Timers Off: Wed Mar 10 09:25:02 2021

Wall Time:      101.64 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.700u      0.667s      1.532w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      6.067u      0.250s      0.318w      1 calls
SAD Guess                           :      5.867u      0.250s      0.307w      1 calls
HF: Form G                          :     32.883u      1.783s      1.732w     13 calls
JK: D                               :      0.000u      0.000s      0.001w     13 calls
JK: USO2AO                          :      0.183u      0.033s      0.010w     13 calls
JK: JK                              :     32.383u      1.717s      1.704w     13 calls
PK computes JK                      :     32.367u      1.717s      1.704w     13 calls
JK: AO2USO                          :      0.250u      0.033s      0.013w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.000u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.533u      0.017s      0.030w     12 calls
DIISManager::add_entry              :      0.083u      0.017s      0.006w     12 calls
DIISManager::extrapolate            :      0.150u      0.000s      0.009w     12 calls
bMatrix setup                       :      0.067u      0.000s      0.005w     12 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     12 calls
New vector                          :      0.050u      0.000s      0.003w     12 calls
HF: Form C                          :      0.650u      0.017s      0.035w     12 calls
ccenergy                            :    653.667u     57.200s     37.777w      1 calls
F build                             :     36.317u      2.767s      2.296w     25 calls
Wmbej build                         :     96.400u      7.883s      5.321w     25 calls
C->Wmbej                            :      4.233u      0.500s      0.248w     25 calls
F->Wmbej                            :     54.750u      4.450s      3.010w     25 calls
E->Wmbej                            :      8.517u      0.867s      0.482w     25 calls
X->Wmbej                            :     24.717u      1.700s      1.355w     25 calls
Z                                   :     25.983u      2.033s      1.426w     25 calls
T2 Build                            :    380.717u     34.617s     22.123w     25 calls
BT2                                 :    249.900u     23.833s     14.903w     25 calls
FT2                                 :     44.217u      3.133s      2.416w     25 calls
WmbejT2                             :     33.150u      2.667s      1.831w     25 calls
CT2                                 :     27.000u      2.950s      1.524w     25 calls
cctriples                           :    320.533u     16.267s     16.857w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.700u      0.667s      1.532w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      6.067u      0.250s      0.318w      1 calls
| SAD Guess                         :      5.867u      0.250s      0.307w      1 calls
HF: Form G                          :     32.883u      1.783s      1.732w     13 calls
| JK: D                             :      0.000u      0.000s      0.001w     13 calls
| JK: USO2AO                        :      0.183u      0.033s      0.010w     13 calls
| JK: JK                            :     32.383u      1.717s      1.704w     13 calls
| | PK computes JK                  :     32.367u      1.717s      1.704w     13 calls
| JK: AO2USO                        :      0.250u      0.033s      0.013w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.000u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.533u      0.017s      0.030w     12 calls
| DIISManager::add_entry            :      0.083u      0.017s      0.006w     12 calls
| DIISManager::extrapolate          :      0.150u      0.000s      0.009w     12 calls
| | bMatrix setup                   :      0.067u      0.000s      0.005w     12 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     12 calls
| | New vector                      :      0.050u      0.000s      0.003w     12 calls
HF: Form C                          :      0.650u      0.017s      0.035w     12 calls
ccenergy                            :    653.667u     57.200s     37.777w      1 calls
| F build                           :     36.317u      2.767s      2.296w     25 calls
| Wmbej build                       :     96.400u      7.883s      5.321w     25 calls
| | C->Wmbej                        :      4.233u      0.500s      0.248w     25 calls
| | F->Wmbej                        :     54.750u      4.450s      3.010w     25 calls
| | E->Wmbej                        :      8.517u      0.867s      0.482w     25 calls
| | X->Wmbej                        :     24.717u      1.700s      1.355w     25 calls
| Z                                 :     25.983u      2.033s      1.426w     25 calls
| T2 Build                          :    380.717u     34.617s     22.123w     25 calls
| | BT2                             :    249.900u     23.833s     14.903w     25 calls
| | FT2                             :     44.217u      3.133s      2.416w     25 calls
| | WmbejT2                         :     33.150u      2.667s      1.831w     25 calls
| | CT2                             :     27.000u      2.950s      1.524w     25 calls
cctriples                           :    320.533u     16.267s     16.857w      1 calls

**************************************************************************************
