
Host: d3-3.compute.lan

Timers On : Wed Mar 10 10:55:52 2021
Timers Off: Wed Mar 10 10:59:10 2021

Wall Time:      198.04 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.817u      0.583s      1.502w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      5.933u      0.283s      0.312w      1 calls
SAD Guess                           :      5.750u      0.283s      0.303w      1 calls
HF: Form G                          :     32.100u      1.483s      1.680w     14 calls
JK: D                               :      0.050u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.183u      0.000s      0.011w     14 calls
JK: JK                              :     31.600u      1.450s      1.653w     14 calls
PK computes JK                      :     31.600u      1.450s      1.653w     14 calls
JK: AO2USO                          :      0.217u      0.033s      0.012w     14 calls
HF: Form F                          :      0.033u      0.000s      0.002w     14 calls
HF: Form D                          :      0.017u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.817u      0.083s      0.044w     13 calls
DIISManager::add_entry              :      0.133u      0.000s      0.009w     13 calls
DIISManager::extrapolate            :      0.317u      0.067s      0.018w     13 calls
bMatrix setup                       :      0.200u      0.050s      0.010w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.017s      0.006w     13 calls
HF: Form C                          :      1.350u      0.100s      0.070w     13 calls
ccenergy                            :   1610.167u    137.850s     99.834w      1 calls
F build                             :    127.833u      8.967s      7.107w     30 calls
Wmbej build                         :    268.167u     22.933s     14.583w     30 calls
C->Wmbej                            :     12.333u      1.400s      0.695w     30 calls
F->Wmbej                            :    154.400u     14.417s      8.440w     30 calls
E->Wmbej                            :     23.183u      2.417s      1.282w     30 calls
X->Wmbej                            :     68.383u      3.867s      3.628w     30 calls
Z                                   :     62.833u      4.750s      3.414w     30 calls
T2 Build                            :    893.483u     78.967s     59.734w     30 calls
BT2                                 :    554.717u     51.217s     40.874w     30 calls
FT2                                 :    122.800u     10.183s      7.171w     30 calls
WmbejT2                             :     90.000u      6.550s      4.836w     30 calls
CT2                                 :     65.733u      6.633s      3.621w     30 calls
cctriples                           :    826.333u     39.017s     44.415w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.817u      0.583s      1.502w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.004w      1 calls
HF: Guess                           :      5.933u      0.283s      0.312w      1 calls
| SAD Guess                         :      5.750u      0.283s      0.303w      1 calls
HF: Form G                          :     32.100u      1.483s      1.680w     14 calls
| JK: D                             :      0.050u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.183u      0.000s      0.011w     14 calls
| JK: JK                            :     31.600u      1.450s      1.653w     14 calls
| | PK computes JK                  :     31.600u      1.450s      1.653w     14 calls
| JK: AO2USO                        :      0.217u      0.033s      0.012w     14 calls
HF: Form F                          :      0.033u      0.000s      0.002w     14 calls
HF: Form D                          :      0.017u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.817u      0.083s      0.044w     13 calls
| DIISManager::add_entry            :      0.133u      0.000s      0.009w     13 calls
| DIISManager::extrapolate          :      0.317u      0.067s      0.018w     13 calls
| | bMatrix setup                   :      0.200u      0.050s      0.010w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.017s      0.006w     13 calls
HF: Form C                          :      1.350u      0.100s      0.070w     13 calls
ccenergy                            :   1610.167u    137.850s     99.834w      1 calls
| F build                           :    127.833u      8.967s      7.107w     30 calls
| Wmbej build                       :    268.167u     22.933s     14.583w     30 calls
| | C->Wmbej                        :     12.333u      1.400s      0.695w     30 calls
| | F->Wmbej                        :    154.400u     14.417s      8.440w     30 calls
| | E->Wmbej                        :     23.183u      2.417s      1.282w     30 calls
| | X->Wmbej                        :     68.383u      3.867s      3.628w     30 calls
| Z                                 :     62.833u      4.750s      3.414w     30 calls
| T2 Build                          :    893.483u     78.967s     59.734w     30 calls
| | BT2                             :    554.717u     51.217s     40.874w     30 calls
| | FT2                             :    122.800u     10.183s      7.171w     30 calls
| | WmbejT2                         :     90.000u      6.550s      4.836w     30 calls
| | CT2                             :     65.733u      6.633s      3.621w     30 calls
cctriples                           :    826.333u     39.017s     44.415w      1 calls

**************************************************************************************
