
Host: c1-11.compute.lan

Timers On : Wed Mar 10 09:36:46 2021
Timers Off: Wed Mar 10 09:38:34 2021

Wall Time:      107.17 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     19.500u      0.967s      1.906w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.008w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.003w      1 calls
HF: Guess                           :      6.383u      0.300s      0.399w      1 calls
SAD Guess                           :      6.217u      0.283s      0.386w      1 calls
HF: Form G                          :     44.967u      2.550s      2.855w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.200u      0.017s      0.011w     14 calls
JK: JK                              :     44.217u      2.500s      2.811w     14 calls
PK computes JK                      :     44.217u      2.500s      2.811w     14 calls
JK: AO2USO                          :      0.467u      0.017s      0.029w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.000u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.517u      0.017s      0.030w     13 calls
DIISManager::add_entry              :      0.100u      0.017s      0.006w     13 calls
DIISManager::extrapolate            :      0.117u      0.000s      0.009w     13 calls
bMatrix setup                       :      0.067u      0.000s      0.005w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.583u      0.033s      0.031w     13 calls
ccenergy                            :    816.417u     81.600s     49.730w      1 calls
F build                             :     44.133u      3.283s      2.869w     24 calls
Wmbej build                         :     95.417u      8.333s      5.531w     24 calls
C->Wmbej                            :      5.417u      0.600s      0.328w     24 calls
F->Wmbej                            :     58.983u      4.983s      3.409w     24 calls
E->Wmbej                            :     10.150u      0.867s      0.590w     24 calls
X->Wmbej                            :     17.183u      1.483s      0.991w     24 calls
Z                                   :     28.433u      2.617s      1.676w     24 calls
T2 Build                            :    518.800u     57.317s     31.979w     24 calls
BT2                                 :    398.700u     46.233s     25.034w     24 calls
FT2                                 :     43.317u      3.400s      2.465w     24 calls
WmbejT2                             :     26.483u      3.017s      1.565w     24 calls
CT2                                 :     26.550u      2.867s      1.554w     24 calls
cctriples                           :    312.050u     16.383s     16.477w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     19.500u      0.967s      1.906w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.008w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.003w      1 calls
HF: Guess                           :      6.383u      0.300s      0.399w      1 calls
| SAD Guess                         :      6.217u      0.283s      0.386w      1 calls
HF: Form G                          :     44.967u      2.550s      2.855w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.200u      0.017s      0.011w     14 calls
| JK: JK                            :     44.217u      2.500s      2.811w     14 calls
| | PK computes JK                  :     44.217u      2.500s      2.811w     14 calls
| JK: AO2USO                        :      0.467u      0.017s      0.029w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.000u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.517u      0.017s      0.030w     13 calls
| DIISManager::add_entry            :      0.100u      0.017s      0.006w     13 calls
| DIISManager::extrapolate          :      0.117u      0.000s      0.009w     13 calls
| | bMatrix setup                   :      0.067u      0.000s      0.005w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.033u      0.000s      0.003w     13 calls
HF: Form C                          :      0.583u      0.033s      0.031w     13 calls
ccenergy                            :    816.417u     81.600s     49.730w      1 calls
| F build                           :     44.133u      3.283s      2.869w     24 calls
| Wmbej build                       :     95.417u      8.333s      5.531w     24 calls
| | C->Wmbej                        :      5.417u      0.600s      0.328w     24 calls
| | F->Wmbej                        :     58.983u      4.983s      3.409w     24 calls
| | E->Wmbej                        :     10.150u      0.867s      0.590w     24 calls
| | X->Wmbej                        :     17.183u      1.483s      0.991w     24 calls
| Z                                 :     28.433u      2.617s      1.676w     24 calls
| T2 Build                          :    518.800u     57.317s     31.979w     24 calls
| | BT2                             :    398.700u     46.233s     25.034w     24 calls
| | FT2                             :     43.317u      3.400s      2.465w     24 calls
| | WmbejT2                         :     26.483u      3.017s      1.565w     24 calls
| | CT2                             :     26.550u      2.867s      1.554w     24 calls
cctriples                           :    312.050u     16.383s     16.477w      1 calls

**************************************************************************************
