
Host: c1-11.compute.lan

Timers On : Wed Mar 10 09:51:58 2021
Timers Off: Wed Mar 10 09:53:41 2021

Wall Time:      103.61 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     18.833u      1.017s      1.808w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.003w      1 calls
HF: Guess                           :      6.667u      0.350s      0.386w      1 calls
SAD Guess                           :      6.333u      0.317s      0.364w      1 calls
HF: Form G                          :     38.950u      2.300s      2.449w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.200u      0.000s      0.010w     14 calls
JK: JK                              :     38.500u      2.283s      2.422w     14 calls
PK computes JK                      :     38.500u      2.283s      2.422w     14 calls
JK: AO2USO                          :      0.183u      0.017s      0.013w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.550u      0.050s      0.031w     13 calls
DIISManager::add_entry              :      0.067u      0.017s      0.008w     13 calls
DIISManager::extrapolate            :      0.133u      0.017s      0.009w     13 calls
bMatrix setup                       :      0.033u      0.017s      0.005w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.400u      0.017s      0.028w     13 calls
ccenergy                            :    812.983u     82.033s     50.486w      1 calls
F build                             :     40.617u      3.133s      2.993w     24 calls
Wmbej build                         :     89.900u      8.333s      5.096w     24 calls
C->Wmbej                            :      5.417u      0.617s      0.313w     24 calls
F->Wmbej                            :     52.667u      4.450s      2.963w     24 calls
E->Wmbej                            :      9.833u      1.083s      0.563w     24 calls
X->Wmbej                            :     17.933u      1.833s      1.027w     24 calls
Z                                   :     25.400u      2.217s      1.437w     24 calls
T2 Build                            :    536.067u     58.833s     33.789w     24 calls
BT2                                 :    413.883u     47.367s     26.813w     24 calls
FT2                                 :     44.850u      3.483s      2.520w     24 calls
WmbejT2                             :     27.000u      3.350s      1.590w     24 calls
CT2                                 :     26.617u      2.867s      1.533w     24 calls
cctriples                           :    309.050u     15.650s     16.258w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     18.833u      1.017s      1.808w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.003w      1 calls
HF: Guess                           :      6.667u      0.350s      0.386w      1 calls
| SAD Guess                         :      6.333u      0.317s      0.364w      1 calls
HF: Form G                          :     38.950u      2.300s      2.449w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.200u      0.000s      0.010w     14 calls
| JK: JK                            :     38.500u      2.283s      2.422w     14 calls
| | PK computes JK                  :     38.500u      2.283s      2.422w     14 calls
| JK: AO2USO                        :      0.183u      0.017s      0.013w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.033u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.550u      0.050s      0.031w     13 calls
| DIISManager::add_entry            :      0.067u      0.017s      0.008w     13 calls
| DIISManager::extrapolate          :      0.133u      0.017s      0.009w     13 calls
| | bMatrix setup                   :      0.033u      0.017s      0.005w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.400u      0.017s      0.028w     13 calls
ccenergy                            :    812.983u     82.033s     50.486w      1 calls
| F build                           :     40.617u      3.133s      2.993w     24 calls
| Wmbej build                       :     89.900u      8.333s      5.096w     24 calls
| | C->Wmbej                        :      5.417u      0.617s      0.313w     24 calls
| | F->Wmbej                        :     52.667u      4.450s      2.963w     24 calls
| | E->Wmbej                        :      9.833u      1.083s      0.563w     24 calls
| | X->Wmbej                        :     17.933u      1.833s      1.027w     24 calls
| Z                                 :     25.400u      2.217s      1.437w     24 calls
| T2 Build                          :    536.067u     58.833s     33.789w     24 calls
| | BT2                             :    413.883u     47.367s     26.813w     24 calls
| | FT2                             :     44.850u      3.483s      2.520w     24 calls
| | WmbejT2                         :     27.000u      3.350s      1.590w     24 calls
| | CT2                             :     26.617u      2.867s      1.533w     24 calls
cctriples                           :    309.050u     15.650s     16.258w      1 calls

**************************************************************************************
