
Host: c2-22.compute.lan

Timers On : Mon Mar  8 17:33:11 2021
Timers Off: Mon Mar  8 17:35:32 2021

Wall Time:      141.34 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.083u      0.550s      1.861w      1 calls
HF: Form core H                     :      0.233u      0.017s      0.014w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      7.533u      0.383s      0.434w      1 calls
SAD Guess                           :      7.350u      0.383s      0.424w      1 calls
HF: Form G                          :     41.733u      2.017s      2.189w     14 calls
JK: D                               :      0.050u      0.000s      0.002w     14 calls
JK: USO2AO                          :      0.200u      0.000s      0.013w     14 calls
JK: JK                              :     41.150u      1.950s      2.155w     14 calls
PK computes JK                      :     41.117u      1.950s      2.155w     14 calls
JK: AO2USO                          :      0.233u      0.033s      0.015w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.067u      0.017s      0.001w     14 calls
HF: DIIS                            :      0.733u      0.050s      0.040w     13 calls
DIISManager::add_entry              :      0.200u      0.000s      0.012w     13 calls
DIISManager::extrapolate            :      0.167u      0.050s      0.011w     13 calls
bMatrix setup                       :      0.083u      0.017s      0.006w     13 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     13 calls
New vector                          :      0.050u      0.017s      0.003w     13 calls
HF: Form C                          :      0.750u      0.033s      0.039w     13 calls
ccenergy                            :    595.633u     61.583s     41.791w      1 calls
F build                             :     36.133u      3.000s      2.983w     24 calls
Wmbej build                         :     91.883u      9.333s      5.887w     24 calls
C->Wmbej                            :      4.750u      0.550s      0.307w     24 calls
F->Wmbej                            :     48.183u      5.050s      3.096w     24 calls
E->Wmbej                            :      7.717u      0.967s      0.508w     24 calls
X->Wmbej                            :     27.100u      2.317s      1.712w     24 calls
Z                                   :     25.833u      2.117s      1.623w     24 calls
T2 Build                            :    342.683u     37.033s     24.692w     24 calls
BT2                                 :    224.083u     25.500s     17.155w     24 calls
FT2                                 :     35.433u      3.200s      2.237w     24 calls
WmbejT2                             :     34.000u      3.067s      2.155w     24 calls
CT2                                 :     24.483u      3.000s      1.591w     24 calls
cctriples                           :    431.717u     27.817s     27.681w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.083u      0.550s      1.861w      1 calls
HF: Form core H                     :      0.233u      0.017s      0.014w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      7.533u      0.383s      0.434w      1 calls
| SAD Guess                         :      7.350u      0.383s      0.424w      1 calls
HF: Form G                          :     41.733u      2.017s      2.189w     14 calls
| JK: D                             :      0.050u      0.000s      0.002w     14 calls
| JK: USO2AO                        :      0.200u      0.000s      0.013w     14 calls
| JK: JK                            :     41.150u      1.950s      2.155w     14 calls
| | PK computes JK                  :     41.117u      1.950s      2.155w     14 calls
| JK: AO2USO                        :      0.233u      0.033s      0.015w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.067u      0.017s      0.001w     14 calls
HF: DIIS                            :      0.733u      0.050s      0.040w     13 calls
| DIISManager::add_entry            :      0.200u      0.000s      0.012w     13 calls
| DIISManager::extrapolate          :      0.167u      0.050s      0.011w     13 calls
| | bMatrix setup                   :      0.083u      0.017s      0.006w     13 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     13 calls
| | New vector                      :      0.050u      0.017s      0.003w     13 calls
HF: Form C                          :      0.750u      0.033s      0.039w     13 calls
ccenergy                            :    595.633u     61.583s     41.791w      1 calls
| F build                           :     36.133u      3.000s      2.983w     24 calls
| Wmbej build                       :     91.883u      9.333s      5.887w     24 calls
| | C->Wmbej                        :      4.750u      0.550s      0.307w     24 calls
| | F->Wmbej                        :     48.183u      5.050s      3.096w     24 calls
| | E->Wmbej                        :      7.717u      0.967s      0.508w     24 calls
| | X->Wmbej                        :     27.100u      2.317s      1.712w     24 calls
| Z                                 :     25.833u      2.117s      1.623w     24 calls
| T2 Build                          :    342.683u     37.033s     24.692w     24 calls
| | BT2                             :    224.083u     25.500s     17.155w     24 calls
| | FT2                             :     35.433u      3.200s      2.237w     24 calls
| | WmbejT2                         :     34.000u      3.067s      2.155w     24 calls
| | CT2                             :     24.483u      3.000s      1.591w     24 calls
cctriples                           :    431.717u     27.817s     27.681w      1 calls

**************************************************************************************
