
Host: c4-16.compute.lan

Timers On : Wed Mar 10 09:34:22 2021
Timers Off: Wed Mar 10 09:36:05 2021

Wall Time:      103.06 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     25.100u      0.767s      1.936w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      9.217u      0.133s      0.529w      1 calls
SAD Guess                           :      8.800u      0.133s      0.504w      1 calls
HF: Form G                          :     48.633u      1.817s      3.075w     14 calls
JK: D                               :      0.050u      0.017s      0.001w     14 calls
JK: USO2AO                          :      0.150u      0.000s      0.010w     14 calls
JK: JK                              :     47.933u      1.750s      3.038w     14 calls
PK computes JK                      :     47.933u      1.750s      3.038w     14 calls
JK: AO2USO                          :      0.433u      0.050s      0.023w     14 calls
HF: Form F                          :      0.050u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.633u      0.000s      0.033w     13 calls
DIISManager::add_entry              :      0.133u      0.000s      0.008w     13 calls
DIISManager::extrapolate            :      0.183u      0.000s      0.009w     13 calls
bMatrix setup                       :      0.083u      0.000s      0.004w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.700u      0.000s      0.037w     13 calls
ccenergy                            :    875.733u     53.233s     48.801w      1 calls
F build                             :     52.117u      2.167s      2.919w     25 calls
Wmbej build                         :    122.917u      6.700s      6.526w     25 calls
C->Wmbej                            :      7.167u      0.567s      0.390w     25 calls
F->Wmbej                            :     78.900u      3.533s      4.152w     25 calls
E->Wmbej                            :     11.267u      0.733s      0.605w     25 calls
X->Wmbej                            :     21.083u      1.500s      1.139w     25 calls
Z                                   :     32.133u      1.967s      1.720w     25 calls
T2 Build                            :    533.583u     36.067s     30.328w     25 calls
BT2                                 :    368.467u     27.333s     21.574w     25 calls
FT2                                 :     58.717u      2.217s      3.066w     25 calls
WmbejT2                             :     36.967u      2.683s      2.001w     25 calls
CT2                                 :     36.667u      2.533s      1.971w     25 calls
cctriples                           :    361.183u      9.633s     18.618w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     25.100u      0.767s      1.936w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      9.217u      0.133s      0.529w      1 calls
| SAD Guess                         :      8.800u      0.133s      0.504w      1 calls
HF: Form G                          :     48.633u      1.817s      3.075w     14 calls
| JK: D                             :      0.050u      0.017s      0.001w     14 calls
| JK: USO2AO                        :      0.150u      0.000s      0.010w     14 calls
| JK: JK                            :     47.933u      1.750s      3.038w     14 calls
| | PK computes JK                  :     47.933u      1.750s      3.038w     14 calls
| JK: AO2USO                        :      0.433u      0.050s      0.023w     14 calls
HF: Form F                          :      0.050u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.633u      0.000s      0.033w     13 calls
| DIISManager::add_entry            :      0.133u      0.000s      0.008w     13 calls
| DIISManager::extrapolate          :      0.183u      0.000s      0.009w     13 calls
| | bMatrix setup                   :      0.083u      0.000s      0.004w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.700u      0.000s      0.037w     13 calls
ccenergy                            :    875.733u     53.233s     48.801w      1 calls
| F build                           :     52.117u      2.167s      2.919w     25 calls
| Wmbej build                       :    122.917u      6.700s      6.526w     25 calls
| | C->Wmbej                        :      7.167u      0.567s      0.390w     25 calls
| | F->Wmbej                        :     78.900u      3.533s      4.152w     25 calls
| | E->Wmbej                        :     11.267u      0.733s      0.605w     25 calls
| | X->Wmbej                        :     21.083u      1.500s      1.139w     25 calls
| Z                                 :     32.133u      1.967s      1.720w     25 calls
| T2 Build                          :    533.583u     36.067s     30.328w     25 calls
| | BT2                             :    368.467u     27.333s     21.574w     25 calls
| | FT2                             :     58.717u      2.217s      3.066w     25 calls
| | WmbejT2                         :     36.967u      2.683s      2.001w     25 calls
| | CT2                             :     36.667u      2.533s      1.971w     25 calls
cctriples                           :    361.183u      9.633s     18.618w      1 calls

**************************************************************************************
