
Host: c2-22.compute.lan

Timers On : Wed Mar 10 10:57:12 2021
Timers Off: Wed Mar 10 11:03:37 2021

Wall Time:      385.04 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     23.583u      0.667s      1.833w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.004w      1 calls
HF: Guess                           :      5.983u      0.283s      0.314w      1 calls
SAD Guess                           :      5.800u      0.283s      0.305w      1 calls
HF: Form G                          :     51.283u      2.283s      2.681w     23 calls
JK: D                               :      0.000u      0.000s      0.002w     23 calls
JK: USO2AO                          :      0.383u      0.000s      0.019w     23 calls
JK: JK                              :     50.383u      2.267s      2.634w     23 calls
PK computes JK                      :     50.383u      2.267s      2.634w     23 calls
JK: AO2USO                          :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.133u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.004w     23 calls
HF: DIIS                            :      2.850u      0.233s      0.155w     22 calls
DIISManager::add_entry              :      1.483u      0.100s      0.084w     22 calls
DIISManager::extrapolate            :      0.783u      0.067s      0.040w     22 calls
bMatrix setup                       :      0.483u      0.033s      0.026w     22 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.002w     22 calls
New vector                          :      0.217u      0.033s      0.012w     22 calls
HF: Form C                          :      2.383u      0.100s      0.127w     22 calls
ccenergy                            :   2492.167u    254.117s    182.442w      1 calls
F build                             :    164.150u     14.483s     15.426w     38 calls
Wmbej build                         :    425.100u     40.100s     23.636w     38 calls
C->Wmbej                            :     21.967u      2.683s      1.251w     38 calls
F->Wmbej                            :    261.850u     26.417s     14.709w     38 calls
E->Wmbej                            :     33.833u      3.533s      1.884w     38 calls
X->Wmbej                            :     93.950u      6.167s      5.050w     38 calls
Z                                   :    105.083u      9.183s      5.780w     38 calls
T2 Build                            :   1375.900u    148.400s    108.319w     38 calls
BT2                                 :    861.983u    103.000s     79.666w     38 calls
FT2                                 :    199.250u     18.333s     11.237w     38 calls
WmbejT2                             :    131.267u     10.700s      7.208w     38 calls
CT2                                 :    100.550u     10.083s      5.680w     38 calls
cctriples                           :    906.333u     44.683s     48.401w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     23.583u      0.667s      1.833w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.004w      1 calls
HF: Guess                           :      5.983u      0.283s      0.314w      1 calls
| SAD Guess                         :      5.800u      0.283s      0.305w      1 calls
HF: Form G                          :     51.283u      2.283s      2.681w     23 calls
| JK: D                             :      0.000u      0.000s      0.002w     23 calls
| JK: USO2AO                        :      0.383u      0.000s      0.019w     23 calls
| JK: JK                            :     50.383u      2.267s      2.634w     23 calls
| | PK computes JK                  :     50.383u      2.267s      2.634w     23 calls
| JK: AO2USO                        :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.133u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.004w     23 calls
HF: DIIS                            :      2.850u      0.233s      0.155w     22 calls
| DIISManager::add_entry            :      1.483u      0.100s      0.084w     22 calls
| DIISManager::extrapolate          :      0.783u      0.067s      0.040w     22 calls
| | bMatrix setup                   :      0.483u      0.033s      0.026w     22 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.002w     22 calls
| | New vector                      :      0.217u      0.033s      0.012w     22 calls
HF: Form C                          :      2.383u      0.100s      0.127w     22 calls
ccenergy                            :   2492.167u    254.117s    182.442w      1 calls
| F build                           :    164.150u     14.483s     15.426w     38 calls
| Wmbej build                       :    425.100u     40.100s     23.636w     38 calls
| | C->Wmbej                        :     21.967u      2.683s      1.251w     38 calls
| | F->Wmbej                        :    261.850u     26.417s     14.709w     38 calls
| | E->Wmbej                        :     33.833u      3.533s      1.884w     38 calls
| | X->Wmbej                        :     93.950u      6.167s      5.050w     38 calls
| Z                                 :    105.083u      9.183s      5.780w     38 calls
| T2 Build                          :   1375.900u    148.400s    108.319w     38 calls
| | BT2                             :    861.983u    103.000s     79.666w     38 calls
| | FT2                             :    199.250u     18.333s     11.237w     38 calls
| | WmbejT2                         :    131.267u     10.700s      7.208w     38 calls
| | CT2                             :    100.550u     10.083s      5.680w     38 calls
cctriples                           :    906.333u     44.683s     48.401w      1 calls

**************************************************************************************
