
Host: c2-9.compute.lan

Timers On : Wed Mar 10 10:57:11 2021
Timers Off: Wed Mar 10 11:02:46 2021

Wall Time:      335.66 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     20.750u      0.967s      1.676w      1 calls
HF: Form core H                     :      0.133u      0.017s      0.009w      1 calls
HF: Form S/X                        :      0.100u      0.017s      0.005w      1 calls
HF: Guess                           :      7.533u      0.317s      0.396w      1 calls
SAD Guess                           :      7.100u      0.317s      0.374w      1 calls
HF: Form G                          :     77.117u      3.717s      4.126w     23 calls
JK: D                               :      0.033u      0.000s      0.003w     23 calls
JK: USO2AO                          :      0.200u      0.017s      0.012w     23 calls
JK: JK                              :     76.417u      3.667s      4.088w     23 calls
PK computes JK                      :     76.417u      3.667s      4.088w     23 calls
JK: AO2USO                          :      0.300u      0.017s      0.015w     23 calls
HF: Form F                          :      0.083u      0.000s      0.004w     23 calls
HF: Form D                          :      0.050u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.300u      0.083s      0.069w     22 calls
DIISManager::add_entry              :      0.217u      0.000s      0.012w     22 calls
DIISManager::extrapolate            :      0.583u      0.050s      0.032w     22 calls
bMatrix setup                       :      0.333u      0.033s      0.018w     22 calls
bMatrix pseudoinverse               :      0.017u      0.017s      0.002w     22 calls
New vector                          :      0.233u      0.000s      0.011w     22 calls
HF: Form C                          :      1.517u      0.100s      0.082w     22 calls
ccenergy                            :   2724.600u    342.183s    221.943w      1 calls
F build                             :     75.150u     12.983s     17.680w     38 calls
Wmbej build                         :    554.700u     59.850s     33.248w     38 calls
C->Wmbej                            :     30.500u      3.400s      3.347w     38 calls
F->Wmbej                            :    400.633u     43.767s     22.890w     38 calls
E->Wmbej                            :     37.017u      3.800s      2.088w     38 calls
X->Wmbej                            :     69.283u      7.250s      3.955w     38 calls
Z                                   :    117.417u     12.700s      6.646w     38 calls
T2 Build                            :   1489.933u    210.950s    130.974w     38 calls
BT2                                 :    907.033u    151.900s     96.494w     38 calls
FT2                                 :    292.583u     28.300s     17.892w     38 calls
WmbejT2                             :    103.283u     13.283s      6.032w     38 calls
CT2                                 :    103.600u     11.200s      5.938w     38 calls
cctriples                           :    865.100u     47.333s     46.646w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     20.750u      0.967s      1.676w      1 calls
HF: Form core H                     :      0.133u      0.017s      0.009w      1 calls
HF: Form S/X                        :      0.100u      0.017s      0.005w      1 calls
HF: Guess                           :      7.533u      0.317s      0.396w      1 calls
| SAD Guess                         :      7.100u      0.317s      0.374w      1 calls
HF: Form G                          :     77.117u      3.717s      4.126w     23 calls
| JK: D                             :      0.033u      0.000s      0.003w     23 calls
| JK: USO2AO                        :      0.200u      0.017s      0.012w     23 calls
| JK: JK                            :     76.417u      3.667s      4.088w     23 calls
| | PK computes JK                  :     76.417u      3.667s      4.088w     23 calls
| JK: AO2USO                        :      0.300u      0.017s      0.015w     23 calls
HF: Form F                          :      0.083u      0.000s      0.004w     23 calls
HF: Form D                          :      0.050u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.300u      0.083s      0.069w     22 calls
| DIISManager::add_entry            :      0.217u      0.000s      0.012w     22 calls
| DIISManager::extrapolate          :      0.583u      0.050s      0.032w     22 calls
| | bMatrix setup                   :      0.333u      0.033s      0.018w     22 calls
| | bMatrix pseudoinverse           :      0.017u      0.017s      0.002w     22 calls
| | New vector                      :      0.233u      0.000s      0.011w     22 calls
HF: Form C                          :      1.517u      0.100s      0.082w     22 calls
ccenergy                            :   2724.600u    342.183s    221.943w      1 calls
| F build                           :     75.150u     12.983s     17.680w     38 calls
| Wmbej build                       :    554.700u     59.850s     33.248w     38 calls
| | C->Wmbej                        :     30.500u      3.400s      3.347w     38 calls
| | F->Wmbej                        :    400.633u     43.767s     22.890w     38 calls
| | E->Wmbej                        :     37.017u      3.800s      2.088w     38 calls
| | X->Wmbej                        :     69.283u      7.250s      3.955w     38 calls
| Z                                 :    117.417u     12.700s      6.646w     38 calls
| T2 Build                          :   1489.933u    210.950s    130.974w     38 calls
| | BT2                             :    907.033u    151.900s     96.494w     38 calls
| | FT2                             :    292.583u     28.300s     17.892w     38 calls
| | WmbejT2                         :    103.283u     13.283s      6.032w     38 calls
| | CT2                             :    103.600u     11.200s      5.938w     38 calls
cctriples                           :    865.100u     47.333s     46.646w      1 calls

**************************************************************************************
