
Host: c2-13.compute.lan

Timers On : Mon Mar  8 09:44:17 2021
Timers Off: Mon Mar  8 09:44:58 2021

Wall Time:       40.21 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      8.617u      0.350s      0.678w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      6.033u      0.400s      0.351w      1 calls
SAD Guess                           :      5.850u      0.383s      0.342w      1 calls
HF: Form G                          :      5.033u      0.267s      0.289w     11 calls
JK: D                               :      0.017u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.183u      0.000s      0.011w     11 calls
JK: JK                              :      4.500u      0.250s      0.259w     11 calls
PK computes JK                      :      4.500u      0.250s      0.259w     11 calls
JK: AO2USO                          :      0.250u      0.017s      0.017w     11 calls
HF: Form F                          :      0.050u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.433u      0.050s      0.026w     10 calls
DIISManager::add_entry              :      0.117u      0.000s      0.005w     10 calls
DIISManager::extrapolate            :      0.067u      0.017s      0.004w     10 calls
bMatrix setup                       :      0.033u      0.000s      0.002w     10 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     10 calls
New vector                          :      0.017u      0.017s      0.001w     10 calls
HF: Form C                          :      0.267u      0.017s      0.016w     10 calls
ccenergy                            :    183.000u     17.133s     12.244w      1 calls
F build                             :     11.400u      1.100s      0.919w     19 calls
Wmbej build                         :     22.500u      1.950s      1.464w     19 calls
C->Wmbej                            :      0.583u      0.067s      0.039w     19 calls
F->Wmbej                            :     12.867u      1.117s      0.836w     19 calls
E->Wmbej                            :      1.000u      0.083s      0.069w     19 calls
X->Wmbej                            :      7.500u      0.583s      0.486w     19 calls
Z                                   :      7.317u      0.600s      0.471w     19 calls
T2 Build                            :     95.283u      8.417s      6.213w     19 calls
BT2                                 :     62.883u      5.783s      4.105w     19 calls
FT2                                 :      8.733u      0.783s      0.566w     19 calls
WmbejT2                             :      7.833u      0.783s      0.512w     19 calls
CT2                                 :      7.000u      0.567s      0.464w     19 calls
cctriples                           :     30.250u      2.117s      1.943w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      8.617u      0.350s      0.678w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      6.033u      0.400s      0.351w      1 calls
| SAD Guess                         :      5.850u      0.383s      0.342w      1 calls
HF: Form G                          :      5.033u      0.267s      0.289w     11 calls
| JK: D                             :      0.017u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.183u      0.000s      0.011w     11 calls
| JK: JK                            :      4.500u      0.250s      0.259w     11 calls
| | PK computes JK                  :      4.500u      0.250s      0.259w     11 calls
| JK: AO2USO                        :      0.250u      0.017s      0.017w     11 calls
HF: Form F                          :      0.050u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.433u      0.050s      0.026w     10 calls
| DIISManager::add_entry            :      0.117u      0.000s      0.005w     10 calls
| DIISManager::extrapolate          :      0.067u      0.017s      0.004w     10 calls
| | bMatrix setup                   :      0.033u      0.000s      0.002w     10 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     10 calls
| | New vector                      :      0.017u      0.017s      0.001w     10 calls
HF: Form C                          :      0.267u      0.017s      0.016w     10 calls
ccenergy                            :    183.000u     17.133s     12.244w      1 calls
| F build                           :     11.400u      1.100s      0.919w     19 calls
| Wmbej build                       :     22.500u      1.950s      1.464w     19 calls
| | C->Wmbej                        :      0.583u      0.067s      0.039w     19 calls
| | F->Wmbej                        :     12.867u      1.117s      0.836w     19 calls
| | E->Wmbej                        :      1.000u      0.083s      0.069w     19 calls
| | X->Wmbej                        :      7.500u      0.583s      0.486w     19 calls
| Z                                 :      7.317u      0.600s      0.471w     19 calls
| T2 Build                          :     95.283u      8.417s      6.213w     19 calls
| | BT2                             :     62.883u      5.783s      4.105w     19 calls
| | FT2                             :      8.733u      0.783s      0.566w     19 calls
| | WmbejT2                         :      7.833u      0.783s      0.512w     19 calls
| | CT2                             :      7.000u      0.567s      0.464w     19 calls
cctriples                           :     30.250u      2.117s      1.943w      1 calls

**************************************************************************************
