
Host: c2-19.compute.lan

Timers On : Wed Mar 10 10:52:40 2021
Timers Off: Wed Mar 10 10:54:28 2021

Wall Time:      108.10 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.400u      0.650s      1.690w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      8.717u      0.467s      0.502w      1 calls
SAD Guess                           :      8.533u      0.450s      0.492w      1 calls
HF: Form G                          :     29.883u      1.633s      1.732w     14 calls
JK: D                               :      0.033u      0.000s      0.002w     14 calls
JK: USO2AO                          :      0.300u      0.033s      0.019w     14 calls
JK: JK                              :     29.000u      1.583s      1.682w     14 calls
PK computes JK                      :     29.000u      1.583s      1.682w     14 calls
JK: AO2USO                          :      0.483u      0.017s      0.027w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.867u      0.083s      0.052w     13 calls
DIISManager::add_entry              :      0.133u      0.017s      0.007w     13 calls
DIISManager::extrapolate            :      0.217u      0.033s      0.011w     13 calls
bMatrix setup                       :      0.083u      0.033s      0.006w     13 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.900u      0.050s      0.050w     13 calls
ccenergy                            :    721.683u     63.300s     44.809w      1 calls
F build                             :     35.400u      2.900s      2.754w     24 calls
Wmbej build                         :    116.733u      9.367s      6.531w     24 calls
C->Wmbej                            :      8.633u      0.833s      0.506w     24 calls
F->Wmbej                            :     64.750u      5.150s      3.605w     24 calls
E->Wmbej                            :      9.467u      1.067s      0.538w     24 calls
X->Wmbej                            :     29.400u      1.950s      1.630w     24 calls
Z                                   :     33.450u      2.567s      1.870w     24 calls
T2 Build                            :    401.833u     36.750s     25.473w     24 calls
BT2                                 :    262.317u     25.317s     17.755w     24 calls
FT2                                 :     45.600u      3.317s      2.496w     24 calls
WmbejT2                             :     35.383u      2.783s      1.956w     24 calls
CT2                                 :     30.500u      3.200s      1.719w     24 calls
cctriples                           :    348.400u     18.317s     18.499w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.400u      0.650s      1.690w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      8.717u      0.467s      0.502w      1 calls
| SAD Guess                         :      8.533u      0.450s      0.492w      1 calls
HF: Form G                          :     29.883u      1.633s      1.732w     14 calls
| JK: D                             :      0.033u      0.000s      0.002w     14 calls
| JK: USO2AO                        :      0.300u      0.033s      0.019w     14 calls
| JK: JK                            :     29.000u      1.583s      1.682w     14 calls
| | PK computes JK                  :     29.000u      1.583s      1.682w     14 calls
| JK: AO2USO                        :      0.483u      0.017s      0.027w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.002w     14 calls
HF: DIIS                            :      0.867u      0.083s      0.052w     13 calls
| DIISManager::add_entry            :      0.133u      0.017s      0.007w     13 calls
| DIISManager::extrapolate          :      0.217u      0.033s      0.011w     13 calls
| | bMatrix setup                   :      0.083u      0.033s      0.006w     13 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.900u      0.050s      0.050w     13 calls
ccenergy                            :    721.683u     63.300s     44.809w      1 calls
| F build                           :     35.400u      2.900s      2.754w     24 calls
| Wmbej build                       :    116.733u      9.367s      6.531w     24 calls
| | C->Wmbej                        :      8.633u      0.833s      0.506w     24 calls
| | F->Wmbej                        :     64.750u      5.150s      3.605w     24 calls
| | E->Wmbej                        :      9.467u      1.067s      0.538w     24 calls
| | X->Wmbej                        :     29.400u      1.950s      1.630w     24 calls
| Z                                 :     33.450u      2.567s      1.870w     24 calls
| T2 Build                          :    401.833u     36.750s     25.473w     24 calls
| | BT2                             :    262.317u     25.317s     17.755w     24 calls
| | FT2                             :     45.600u      3.317s      2.496w     24 calls
| | WmbejT2                         :     35.383u      2.783s      1.956w     24 calls
| | CT2                             :     30.500u      3.200s      1.719w     24 calls
cctriples                           :    348.400u     18.317s     18.499w      1 calls

**************************************************************************************
