
Host: c4-4.compute.lan

Timers On : Tue Mar  9 14:45:58 2021
Timers Off: Tue Mar  9 14:49:19 2021

Wall Time:      200.82 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     20.850u      0.450s      1.372w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      6.900u      0.100s      0.351w      1 calls
SAD Guess                           :      6.617u      0.100s      0.337w      1 calls
HF: Form G                          :     62.433u      0.850s      3.188w     21 calls
JK: D                               :      0.017u      0.000s      0.001w     21 calls
JK: USO2AO                          :      0.167u      0.000s      0.008w     21 calls
JK: JK                              :     62.117u      0.850s      3.168w     21 calls
PK computes JK                      :     62.100u      0.850s      3.167w     21 calls
JK: AO2USO                          :      0.083u      0.000s      0.006w     21 calls
HF: Form F                          :      0.067u      0.000s      0.002w     21 calls
HF: Form D                          :      0.033u      0.000s      0.002w     21 calls
HF: DIIS                            :      1.483u      0.083s      0.081w     20 calls
DIISManager::add_entry              :      0.717u      0.050s      0.038w     20 calls
DIISManager::extrapolate            :      0.433u      0.017s      0.022w     20 calls
bMatrix setup                       :      0.250u      0.017s      0.011w     20 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     20 calls
New vector                          :      0.167u      0.000s      0.010w     20 calls
HF: Form C                          :      1.483u      0.033s      0.076w     20 calls
ccenergy                            :   1961.617u    138.083s    121.732w      1 calls
F build                             :     91.783u      5.717s      9.683w     38 calls
Wmbej build                         :    358.433u     21.933s     19.076w     38 calls
C->Wmbej                            :     14.733u      1.183s      0.798w     38 calls
F->Wmbej                            :    250.950u     15.383s     13.347w     38 calls
E->Wmbej                            :     31.667u      2.000s      1.688w     38 calls
X->Wmbej                            :     48.133u      2.667s      2.552w     38 calls
Z                                   :     78.467u      5.000s      4.184w     38 calls
T2 Build                            :   1098.467u     88.900s     70.683w     38 calls
BT2                                 :    690.950u     65.700s     49.092w     38 calls
FT2                                 :    168.900u      8.350s      8.889w     38 calls
WmbejT2                             :     79.033u      5.750s      4.247w     38 calls
CT2                                 :     86.783u      6.133s      4.656w     38 calls
cctriples                           :    659.567u     16.000s     33.936w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     20.850u      0.450s      1.372w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      6.900u      0.100s      0.351w      1 calls
| SAD Guess                         :      6.617u      0.100s      0.337w      1 calls
HF: Form G                          :     62.433u      0.850s      3.188w     21 calls
| JK: D                             :      0.017u      0.000s      0.001w     21 calls
| JK: USO2AO                        :      0.167u      0.000s      0.008w     21 calls
| JK: JK                            :     62.117u      0.850s      3.168w     21 calls
| | PK computes JK                  :     62.100u      0.850s      3.167w     21 calls
| JK: AO2USO                        :      0.083u      0.000s      0.006w     21 calls
HF: Form F                          :      0.067u      0.000s      0.002w     21 calls
HF: Form D                          :      0.033u      0.000s      0.002w     21 calls
HF: DIIS                            :      1.483u      0.083s      0.081w     20 calls
| DIISManager::add_entry            :      0.717u      0.050s      0.038w     20 calls
| DIISManager::extrapolate          :      0.433u      0.017s      0.022w     20 calls
| | bMatrix setup                   :      0.250u      0.017s      0.011w     20 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     20 calls
| | New vector                      :      0.167u      0.000s      0.010w     20 calls
HF: Form C                          :      1.483u      0.033s      0.076w     20 calls
ccenergy                            :   1961.617u    138.083s    121.732w      1 calls
| F build                           :     91.783u      5.717s      9.683w     38 calls
| Wmbej build                       :    358.433u     21.933s     19.076w     38 calls
| | C->Wmbej                        :     14.733u      1.183s      0.798w     38 calls
| | F->Wmbej                        :    250.950u     15.383s     13.347w     38 calls
| | E->Wmbej                        :     31.667u      2.000s      1.688w     38 calls
| | X->Wmbej                        :     48.133u      2.667s      2.552w     38 calls
| Z                                 :     78.467u      5.000s      4.184w     38 calls
| T2 Build                          :   1098.467u     88.900s     70.683w     38 calls
| | BT2                             :    690.950u     65.700s     49.092w     38 calls
| | FT2                             :    168.900u      8.350s      8.889w     38 calls
| | WmbejT2                         :     79.033u      5.750s      4.247w     38 calls
| | CT2                             :     86.783u      6.133s      4.656w     38 calls
cctriples                           :    659.567u     16.000s     33.936w      1 calls

**************************************************************************************
