1.500000000000000000e+00 -1.512470081068493641e+02
1.535353535353535248e+00 -1.512599791719943880e+02
1.570707070707070718e+00 -1.512716420018529675e+02
1.606060606060605966e+00 -1.512820090423325041e+02
1.641414141414141437e+00 -1.512911580605826032e+02
1.676767676767676685e+00 -1.512991936489644900e+02
1.712121212121212155e+00 -1.513062277224437935e+02
1.747474747474747403e+00 -1.513123697007041528e+02
1.782828282828282873e+00 -1.513177219337067925e+02
1.818181818181818121e+00 -1.513223778107129078e+02
1.853535353535353591e+00 -1.513264213189118834e+02
1.888888888888888840e+00 -1.513299273310269939e+02
1.924242424242424310e+00 -1.513329622394921046e+02
1.959595959595959558e+00 -1.513355847228256721e+02
1.994949494949494806e+00 -1.513378465187548443e+02
2.030303030303030276e+00 -1.513397931897875708e+02
2.065656565656565746e+00 -1.513414648098307680e+02
2.101010101010101216e+00 -1.513428966005161840e+02
2.136363636363636243e+00 -1.513441195040199716e+02
2.171717171717171713e+00 -1.513451606905539677e+02
2.207070707070707183e+00 -1.513460440073156974e+02
2.242424242424242209e+00 -1.513467903725919825e+02
2.277777777777777679e+00 -1.513474181200976432e+02
2.313131313131313149e+00 -1.513479433014714459e+02
2.348484848484848619e+00 -1.513483799503889884e+02
2.383838383838383645e+00 -1.513487403118443524e+02
2.419191919191919116e+00 -1.513490350587230751e+02
2.454545454545454586e+00 -1.513492734643816675e+02
2.489898989898989612e+00 -1.513494635798703314e+02
2.525252525252525082e+00 -1.513496123786670182e+02
2.560606060606060552e+00 -1.513497258958050224e+02
2.595959595959596022e+00 -1.513498093448518489e+02
2.631313131313131493e+00 -1.513498672322498919e+02
2.666666666666666519e+00 -1.513499034518933399e+02
2.702020202020201989e+00 -1.513499213711126572e+02
2.737373737373737015e+00 -1.513499239050737231e+02
2.772727272727272485e+00 -1.513499135807815890e+02
2.808080808080807955e+00 -1.513498925914954327e+02
2.843434343434343425e+00 -1.513498628425136587e+02
2.878787878787878896e+00 -1.513498259894908813e+02
2.914141414141414366e+00 -1.513497834698860061e+02
2.949494949494949392e+00 -1.513497365300436854e+02
2.984848484848484862e+00 -1.513496862470868791e+02
3.020202020202019888e+00 -1.513496335480250536e+02
3.055555555555555358e+00 -1.513495792262593511e+02
3.090909090909090828e+00 -1.513495239561111418e+02
3.126262626262626299e+00 -1.513494683063567834e+02
3.161616161616161769e+00 -1.513494127517467973e+02
3.196969696969696795e+00 -1.513493576859925724e+02
3.232323232323232265e+00 -1.513493034256193823e+02
3.267676767676767291e+00 -1.513492502288577839e+02
3.303030303030302761e+00 -1.513491982978122223e+02
3.338383838383838231e+00 -1.513491477878196463e+02
3.373737373737373701e+00 -1.513490988141924447e+02
3.409090909090909172e+00 -1.513490514585368487e+02
3.444444444444444642e+00 -1.513490057738838175e+02
3.479797979797979668e+00 -1.513489617893211800e+02
3.515151515151515138e+00 -1.513489195139393360e+02
3.550505050505050608e+00 -1.513488789402110228e+02
3.585858585858585634e+00 -1.513488400468896771e+02
3.621212121212121104e+00 -1.513488028015168823e+02
3.656565656565656575e+00 -1.513487671625951521e+02
3.691919191919192045e+00 -1.513487330815009386e+02
3.727272727272727071e+00 -1.513487005041778559e+02
3.762626262626262541e+00 -1.513486693726429735e+02
3.797979797979798011e+00 -1.513486396263332949e+02
3.833333333333333037e+00 -1.513486112032957180e+02
3.868686868686868507e+00 -1.513485840411894401e+02
3.904040404040403978e+00 -1.513475881752223131e+02
3.939393939393939448e+00 -1.513475988590983548e+02
3.974747474747474474e+00 -1.513476088293400608e+02
4.010101010101010388e+00 -1.513476181447245779e+02
4.045454545454544970e+00 -1.513476268582128341e+02
4.080808080808081328e+00 -1.513476350192574955e+02
4.116161616161615910e+00 -1.513476426735295490e+02
4.151515151515151381e+00 -1.513476498633021947e+02
4.186868686868686851e+00 -1.513476566286791751e+02
4.222222222222222321e+00 -1.513476630062056927e+02
4.257575757575757791e+00 -1.513476690298888059e+02
4.292929292929292373e+00 -1.513476747309456414e+02
4.328282828282828731e+00 -1.513476801377914001e+02
4.363636363636363313e+00 -1.513476852760510383e+02
4.398989898989898784e+00 -1.513476901686060501e+02
4.434343434343434254e+00 -1.513476948356797323e+02
4.469696969696969724e+00 -1.513476992949746034e+02
4.505050505050505194e+00 -1.513477035618450941e+02
4.540404040404039776e+00 -1.513477076495101414e+02
4.575757575757576134e+00 -1.513477115692857069e+02
4.611111111111110716e+00 -1.513477153308388097e+02
4.646464646464646187e+00 -1.513477189424431515e+02
4.681818181818181657e+00 -1.513477224112290003e+02
4.717171717171717127e+00 -1.513477257434228989e+02
4.752525252525252597e+00 -1.513477289445625047e+02
4.787878787878787179e+00 -1.513477320196942628e+02
4.823232323232323537e+00 -1.513477349735311179e+02
4.858585858585858119e+00 -1.513477378105889670e+02
4.893939393939393590e+00 -1.513477405352907113e+02
4.929292929292929060e+00 -1.513477431520361449e+02
4.964646464646464530e+00 -1.513477456652561841e+02
5.000000000000000000e+00 -1.513477480794306871e+02
