
Host: c4-19.compute.lan

Timers On : Mon Mar  8 17:47:46 2021
Timers Off: Mon Mar  8 17:49:16 2021

Wall Time:       90.28 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     20.967u      0.383s      1.415w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.067u      0.033s      0.005w      1 calls
HF: Guess                           :      7.700u      0.117s      0.393w      1 calls
SAD Guess                           :      7.217u      0.117s      0.368w      1 calls
HF: Form G                          :     39.067u      0.533s      1.987w     14 calls
JK: D                               :      0.033u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.083u      0.000s      0.006w     14 calls
JK: JK                              :     38.850u      0.517s      1.971w     14 calls
PK computes JK                      :     38.850u      0.517s      1.971w     14 calls
JK: AO2USO                          :      0.050u      0.017s      0.006w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.467u      0.017s      0.027w     13 calls
DIISManager::add_entry              :      0.033u      0.017s      0.006w     13 calls
DIISManager::extrapolate            :      0.117u      0.000s      0.007w     13 calls
bMatrix setup                       :      0.100u      0.000s      0.003w     13 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     13 calls
New vector                          :      0.017u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.000s      0.030w     13 calls
ccenergy                            :    670.200u     43.867s     43.987w      1 calls
F build                             :     42.950u      1.867s      2.273w     24 calls
Wmbej build                         :     93.367u      5.633s      4.963w     24 calls
C->Wmbej                            :      5.650u      0.500s      0.309w     24 calls
F->Wmbej                            :     58.650u      3.117s      3.093w     24 calls
E->Wmbej                            :      9.650u      0.683s      0.520w     24 calls
X->Wmbej                            :     15.883u      1.133s      0.851w     24 calls
Z                                   :     23.000u      1.400s      1.226w     24 calls
T2 Build                            :    402.083u     29.500s     26.892w     24 calls
BT2                                 :    273.133u     21.817s     20.035w     24 calls
FT2                                 :     43.333u      1.933s      2.271w     24 calls
WmbejT2                             :     28.250u      2.217s      1.534w     24 calls
CT2                                 :     29.600u      2.300s      1.598w     24 calls
cctriples                           :    307.417u     10.800s     16.026w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     20.967u      0.383s      1.415w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.067u      0.033s      0.005w      1 calls
HF: Guess                           :      7.700u      0.117s      0.393w      1 calls
| SAD Guess                         :      7.217u      0.117s      0.368w      1 calls
HF: Form G                          :     39.067u      0.533s      1.987w     14 calls
| JK: D                             :      0.033u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.083u      0.000s      0.006w     14 calls
| JK: JK                            :     38.850u      0.517s      1.971w     14 calls
| | PK computes JK                  :     38.850u      0.517s      1.971w     14 calls
| JK: AO2USO                        :      0.050u      0.017s      0.006w     14 calls
HF: Form F                          :      0.000u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.467u      0.017s      0.027w     13 calls
| DIISManager::add_entry            :      0.033u      0.017s      0.006w     13 calls
| DIISManager::extrapolate          :      0.117u      0.000s      0.007w     13 calls
| | bMatrix setup                   :      0.100u      0.000s      0.003w     13 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     13 calls
| | New vector                      :      0.017u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.000s      0.030w     13 calls
ccenergy                            :    670.200u     43.867s     43.987w      1 calls
| F build                           :     42.950u      1.867s      2.273w     24 calls
| Wmbej build                       :     93.367u      5.633s      4.963w     24 calls
| | C->Wmbej                        :      5.650u      0.500s      0.309w     24 calls
| | F->Wmbej                        :     58.650u      3.117s      3.093w     24 calls
| | E->Wmbej                        :      9.650u      0.683s      0.520w     24 calls
| | X->Wmbej                        :     15.883u      1.133s      0.851w     24 calls
| Z                                 :     23.000u      1.400s      1.226w     24 calls
| T2 Build                          :    402.083u     29.500s     26.892w     24 calls
| | BT2                             :    273.133u     21.817s     20.035w     24 calls
| | FT2                             :     43.333u      1.933s      2.271w     24 calls
| | WmbejT2                         :     28.250u      2.217s      1.534w     24 calls
| | CT2                             :     29.600u      2.300s      1.598w     24 calls
cctriples                           :    307.417u     10.800s     16.026w      1 calls

**************************************************************************************
