
Host: c2-13.compute.lan

Timers On : Mon Mar  8 17:06:29 2021
Timers Off: Mon Mar  8 17:09:18 2021

Wall Time:      168.56 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.017u      0.633s      1.737w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.004w      1 calls
HF: Guess                           :      6.883u      0.567s      0.498w      1 calls
SAD Guess                           :      6.733u      0.567s      0.488w      1 calls
HF: Form G                          :     28.517u      2.183s      2.162w     14 calls
JK: D                               :      0.017u      0.000s      0.002w     14 calls
JK: USO2AO                          :      0.400u      0.017s      0.026w     14 calls
JK: JK                              :     27.333u      2.133s      2.077w     14 calls
PK computes JK                      :     27.333u      2.117s      2.077w     14 calls
JK: AO2USO                          :      0.750u      0.033s      0.053w     14 calls
HF: Form F                          :      0.017u      0.000s      0.002w     14 calls
HF: Form D                          :      0.050u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.767u      0.067s      0.055w     13 calls
DIISManager::add_entry              :      0.083u      0.017s      0.008w     13 calls
DIISManager::extrapolate            :      0.167u      0.033s      0.012w     13 calls
bMatrix setup                       :      0.050u      0.017s      0.007w     13 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.017s      0.003w     13 calls
HF: Form C                          :      0.883u      0.100s      0.067w     13 calls
ccenergy                            :    648.417u     85.100s     55.502w      1 calls
F build                             :     22.850u      2.817s      2.830w     24 calls
Wmbej build                         :     94.033u     10.700s      6.808w     24 calls
C->Wmbej                            :      4.817u      0.800s      0.387w     24 calls
F->Wmbej                            :     50.067u      6.083s      3.644w     24 calls
E->Wmbej                            :      7.483u      1.067s      0.551w     24 calls
X->Wmbej                            :     27.833u      2.300s      1.945w     24 calls
Z                                   :     26.950u      2.900s      1.920w     24 calls
T2 Build                            :    401.233u     55.450s     35.596w     24 calls
BT2                                 :    276.383u     41.133s     23.382w     24 calls
FT2                                 :     40.417u      4.567s      5.994w     24 calls
WmbejT2                             :     35.467u      3.650s      2.618w     24 calls
CT2                                 :     24.350u      3.600s      1.849w     24 calls
cctriples                           :    302.700u     26.600s     23.013w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.017u      0.633s      1.737w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.004w      1 calls
HF: Guess                           :      6.883u      0.567s      0.498w      1 calls
| SAD Guess                         :      6.733u      0.567s      0.488w      1 calls
HF: Form G                          :     28.517u      2.183s      2.162w     14 calls
| JK: D                             :      0.017u      0.000s      0.002w     14 calls
| JK: USO2AO                        :      0.400u      0.017s      0.026w     14 calls
| JK: JK                            :     27.333u      2.133s      2.077w     14 calls
| | PK computes JK                  :     27.333u      2.117s      2.077w     14 calls
| JK: AO2USO                        :      0.750u      0.033s      0.053w     14 calls
HF: Form F                          :      0.017u      0.000s      0.002w     14 calls
HF: Form D                          :      0.050u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.767u      0.067s      0.055w     13 calls
| DIISManager::add_entry            :      0.083u      0.017s      0.008w     13 calls
| DIISManager::extrapolate          :      0.167u      0.033s      0.012w     13 calls
| | bMatrix setup                   :      0.050u      0.017s      0.007w     13 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.017s      0.003w     13 calls
HF: Form C                          :      0.883u      0.100s      0.067w     13 calls
ccenergy                            :    648.417u     85.100s     55.502w      1 calls
| F build                           :     22.850u      2.817s      2.830w     24 calls
| Wmbej build                       :     94.033u     10.700s      6.808w     24 calls
| | C->Wmbej                        :      4.817u      0.800s      0.387w     24 calls
| | F->Wmbej                        :     50.067u      6.083s      3.644w     24 calls
| | E->Wmbej                        :      7.483u      1.067s      0.551w     24 calls
| | X->Wmbej                        :     27.833u      2.300s      1.945w     24 calls
| Z                                 :     26.950u      2.900s      1.920w     24 calls
| T2 Build                          :    401.233u     55.450s     35.596w     24 calls
| | BT2                             :    276.383u     41.133s     23.382w     24 calls
| | FT2                             :     40.417u      4.567s      5.994w     24 calls
| | WmbejT2                         :     35.467u      3.650s      2.618w     24 calls
| | CT2                             :     24.350u      3.600s      1.849w     24 calls
cctriples                           :    302.700u     26.600s     23.013w      1 calls

**************************************************************************************
