
Host: b1-8.compute.lan

Timers On : Wed Mar 10 09:23:19 2021
Timers Off: Wed Mar 10 09:24:47 2021

Wall Time:       87.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     16.550u      0.417s      1.230w      1 calls
HF: Form core H                     :      0.200u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      4.617u      0.100s      0.285w      1 calls
SAD Guess                           :      4.517u      0.100s      0.278w      1 calls
HF: Form G                          :     31.617u      1.067s      1.987w     13 calls
JK: D                               :      0.017u      0.000s      0.002w     13 calls
JK: USO2AO                          :      0.317u      0.033s      0.023w     13 calls
JK: JK                              :     30.533u      1.017s      1.917w     13 calls
PK computes JK                      :     30.533u      1.017s      1.917w     13 calls
JK: AO2USO                          :      0.683u      0.017s      0.043w     13 calls
HF: Form F                          :      0.017u      0.000s      0.001w     13 calls
HF: Form D                          :      0.033u      0.000s      0.002w     13 calls
HF: DIIS                            :      0.667u      0.017s      0.043w     12 calls
DIISManager::add_entry              :      0.050u      0.000s      0.005w     12 calls
DIISManager::extrapolate            :      0.083u      0.000s      0.007w     12 calls
bMatrix setup                       :      0.067u      0.000s      0.004w     12 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     12 calls
New vector                          :      0.017u      0.000s      0.002w     12 calls
HF: Form C                          :      0.883u      0.017s      0.052w     12 calls
ccenergy                            :    567.400u     35.300s     32.184w      1 calls
F build                             :     28.950u      1.467s      1.721w     25 calls
Wmbej build                         :     75.867u      4.250s      4.008w     25 calls
C->Wmbej                            :      3.800u      0.367s      0.206w     25 calls
F->Wmbej                            :     38.800u      2.333s      2.055w     25 calls
E->Wmbej                            :      7.050u      0.533s      0.382w     25 calls
X->Wmbej                            :     23.067u      0.800s      1.196w     25 calls
Z                                   :     21.367u      1.017s      1.119w     25 calls
T2 Build                            :    355.117u     23.617s     20.482w     25 calls
BT2                                 :    246.433u     18.033s     14.740w     25 calls
FT2                                 :     33.217u      1.633s      1.758w     25 calls
WmbejT2                             :     32.217u      1.350s      1.687w     25 calls
CT2                                 :     22.817u      1.617s      1.227w     25 calls
cctriples                           :    260.067u      7.483s     13.384w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     16.550u      0.417s      1.230w      1 calls
HF: Form core H                     :      0.200u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.003w      1 calls
HF: Guess                           :      4.617u      0.100s      0.285w      1 calls
| SAD Guess                         :      4.517u      0.100s      0.278w      1 calls
HF: Form G                          :     31.617u      1.067s      1.987w     13 calls
| JK: D                             :      0.017u      0.000s      0.002w     13 calls
| JK: USO2AO                        :      0.317u      0.033s      0.023w     13 calls
| JK: JK                            :     30.533u      1.017s      1.917w     13 calls
| | PK computes JK                  :     30.533u      1.017s      1.917w     13 calls
| JK: AO2USO                        :      0.683u      0.017s      0.043w     13 calls
HF: Form F                          :      0.017u      0.000s      0.001w     13 calls
HF: Form D                          :      0.033u      0.000s      0.002w     13 calls
HF: DIIS                            :      0.667u      0.017s      0.043w     12 calls
| DIISManager::add_entry            :      0.050u      0.000s      0.005w     12 calls
| DIISManager::extrapolate          :      0.083u      0.000s      0.007w     12 calls
| | bMatrix setup                   :      0.067u      0.000s      0.004w     12 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     12 calls
| | New vector                      :      0.017u      0.000s      0.002w     12 calls
HF: Form C                          :      0.883u      0.017s      0.052w     12 calls
ccenergy                            :    567.400u     35.300s     32.184w      1 calls
| F build                           :     28.950u      1.467s      1.721w     25 calls
| Wmbej build                       :     75.867u      4.250s      4.008w     25 calls
| | C->Wmbej                        :      3.800u      0.367s      0.206w     25 calls
| | F->Wmbej                        :     38.800u      2.333s      2.055w     25 calls
| | E->Wmbej                        :      7.050u      0.533s      0.382w     25 calls
| | X->Wmbej                        :     23.067u      0.800s      1.196w     25 calls
| Z                                 :     21.367u      1.017s      1.119w     25 calls
| T2 Build                          :    355.117u     23.617s     20.482w     25 calls
| | BT2                             :    246.433u     18.033s     14.740w     25 calls
| | FT2                             :     33.217u      1.633s      1.758w     25 calls
| | WmbejT2                         :     32.217u      1.350s      1.687w     25 calls
| | CT2                             :     22.817u      1.617s      1.227w     25 calls
cctriples                           :    260.067u      7.483s     13.384w      1 calls

**************************************************************************************
