
Host: c4-12.compute.lan

Timers On : Wed Mar 10 10:57:10 2021
Timers Off: Wed Mar 10 11:00:43 2021

Wall Time:      212.85 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.850u      0.417s      1.402w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.006w      1 calls
HF: Guess                           :      7.117u      0.100s      0.362w      1 calls
SAD Guess                           :      6.817u      0.100s      0.348w      1 calls
HF: Form G                          :     65.217u      0.867s      3.313w     23 calls
JK: D                               :      0.100u      0.000s      0.002w     23 calls
JK: USO2AO                          :      0.200u      0.000s      0.009w     23 calls
JK: JK                              :     64.700u      0.850s      3.289w     23 calls
PK computes JK                      :     64.683u      0.850s      3.288w     23 calls
JK: AO2USO                          :      0.117u      0.000s      0.007w     23 calls
HF: Form F                          :      0.083u      0.000s      0.003w     23 calls
HF: Form D                          :      0.000u      0.000s      0.002w     23 calls
HF: DIIS                            :      2.233u      0.100s      0.122w     22 calls
DIISManager::add_entry              :      1.233u      0.033s      0.070w     22 calls
DIISManager::extrapolate            :      0.517u      0.067s      0.028w     22 calls
bMatrix setup                       :      0.267u      0.050s      0.013w     22 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     22 calls
New vector                          :      0.217u      0.017s      0.013w     22 calls
HF: Form C                          :      1.767u      0.017s      0.089w     22 calls
ccenergy                            :   2054.350u    145.450s    133.390w      1 calls
F build                             :     88.717u      6.767s     12.166w     38 calls
Wmbej build                         :    371.067u     23.067s     19.777w     38 calls
C->Wmbej                            :     19.167u      1.633s      1.045w     38 calls
F->Wmbej                            :    256.000u     15.533s     13.619w     38 calls
E->Wmbej                            :     32.800u      2.083s      1.746w     38 calls
X->Wmbej                            :     50.317u      3.117s      2.678w     38 calls
Z                                   :     82.883u      5.167s      4.418w     38 calls
T2 Build                            :   1145.950u     91.183s     76.238w     38 calls
BT2                                 :    706.050u     65.867s     52.732w     38 calls
FT2                                 :    184.300u      9.600s      9.750w     38 calls
WmbejT2                             :     82.283u      6.100s      4.429w     38 calls
CT2                                 :     96.617u      6.550s      5.318w     38 calls
cctriples                           :    696.067u     17.000s     35.866w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.850u      0.417s      1.402w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.006w      1 calls
HF: Guess                           :      7.117u      0.100s      0.362w      1 calls
| SAD Guess                         :      6.817u      0.100s      0.348w      1 calls
HF: Form G                          :     65.217u      0.867s      3.313w     23 calls
| JK: D                             :      0.100u      0.000s      0.002w     23 calls
| JK: USO2AO                        :      0.200u      0.000s      0.009w     23 calls
| JK: JK                            :     64.700u      0.850s      3.289w     23 calls
| | PK computes JK                  :     64.683u      0.850s      3.288w     23 calls
| JK: AO2USO                        :      0.117u      0.000s      0.007w     23 calls
HF: Form F                          :      0.083u      0.000s      0.003w     23 calls
HF: Form D                          :      0.000u      0.000s      0.002w     23 calls
HF: DIIS                            :      2.233u      0.100s      0.122w     22 calls
| DIISManager::add_entry            :      1.233u      0.033s      0.070w     22 calls
| DIISManager::extrapolate          :      0.517u      0.067s      0.028w     22 calls
| | bMatrix setup                   :      0.267u      0.050s      0.013w     22 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     22 calls
| | New vector                      :      0.217u      0.017s      0.013w     22 calls
HF: Form C                          :      1.767u      0.017s      0.089w     22 calls
ccenergy                            :   2054.350u    145.450s    133.390w      1 calls
| F build                           :     88.717u      6.767s     12.166w     38 calls
| Wmbej build                       :    371.067u     23.067s     19.777w     38 calls
| | C->Wmbej                        :     19.167u      1.633s      1.045w     38 calls
| | F->Wmbej                        :    256.000u     15.533s     13.619w     38 calls
| | E->Wmbej                        :     32.800u      2.083s      1.746w     38 calls
| | X->Wmbej                        :     50.317u      3.117s      2.678w     38 calls
| Z                                 :     82.883u      5.167s      4.418w     38 calls
| T2 Build                          :   1145.950u     91.183s     76.238w     38 calls
| | BT2                             :    706.050u     65.867s     52.732w     38 calls
| | FT2                             :    184.300u      9.600s      9.750w     38 calls
| | WmbejT2                         :     82.283u      6.100s      4.429w     38 calls
| | CT2                             :     96.617u      6.550s      5.318w     38 calls
cctriples                           :    696.067u     17.000s     35.866w      1 calls

**************************************************************************************
