
Host: c2-22.compute.lan

Timers On : Wed Mar 10 10:57:12 2021
Timers Off: Wed Mar 10 11:03:11 2021

Wall Time:      358.43 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.950u      0.583s      1.754w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.283u      0.033s      0.021w      1 calls
HF: Guess                           :      6.017u      0.267s      0.315w      1 calls
SAD Guess                           :      5.833u      0.250s      0.306w      1 calls
HF: Form G                          :     67.883u      3.100s      3.836w     23 calls
JK: D                               :      0.050u      0.000s      0.002w     23 calls
JK: USO2AO                          :      0.367u      0.033s      0.017w     23 calls
JK: JK                              :     66.967u      3.067s      3.791w     23 calls
PK computes JK                      :     66.967u      3.067s      3.791w     23 calls
JK: AO2USO                          :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.100u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      1.417u      0.133s      0.079w     22 calls
DIISManager::add_entry              :      0.217u      0.033s      0.013w     22 calls
DIISManager::extrapolate            :      0.633u      0.050s      0.036w     22 calls
bMatrix setup                       :      0.367u      0.050s      0.022w     22 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.002w     22 calls
New vector                          :      0.267u      0.000s      0.012w     22 calls
HF: Form C                          :      2.350u      0.100s      0.121w     22 calls
ccenergy                            :   2227.317u    209.383s    158.790w      1 calls
F build                             :    161.867u     13.200s     11.683w     38 calls
Wmbej build                         :    390.783u     35.833s     22.032w     38 calls
C->Wmbej                            :     23.017u      2.683s      1.317w     38 calls
F->Wmbej                            :    226.833u     22.167s     13.059w     38 calls
E->Wmbej                            :     31.633u      3.367s      1.768w     38 calls
X->Wmbej                            :     96.250u      6.367s      5.174w     38 calls
Z                                   :    106.067u     10.183s      6.649w     38 calls
T2 Build                            :   1202.533u    115.733s     93.625w     38 calls
BT2                                 :    746.483u     77.750s     64.850w     38 calls
FT2                                 :    158.083u     13.450s     11.529w     38 calls
WmbejT2                             :    123.850u      9.017s      7.050w     38 calls
CT2                                 :     95.033u      9.683s      5.905w     38 calls
cctriples                           :    848.683u     43.217s     44.960w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.950u      0.583s      1.754w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.283u      0.033s      0.021w      1 calls
HF: Guess                           :      6.017u      0.267s      0.315w      1 calls
| SAD Guess                         :      5.833u      0.250s      0.306w      1 calls
HF: Form G                          :     67.883u      3.100s      3.836w     23 calls
| JK: D                             :      0.050u      0.000s      0.002w     23 calls
| JK: USO2AO                        :      0.367u      0.033s      0.017w     23 calls
| JK: JK                            :     66.967u      3.067s      3.791w     23 calls
| | PK computes JK                  :     66.967u      3.067s      3.791w     23 calls
| JK: AO2USO                        :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.100u      0.000s      0.003w     23 calls
HF: Form D                          :      0.050u      0.000s      0.003w     23 calls
HF: DIIS                            :      1.417u      0.133s      0.079w     22 calls
| DIISManager::add_entry            :      0.217u      0.033s      0.013w     22 calls
| DIISManager::extrapolate          :      0.633u      0.050s      0.036w     22 calls
| | bMatrix setup                   :      0.367u      0.050s      0.022w     22 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.002w     22 calls
| | New vector                      :      0.267u      0.000s      0.012w     22 calls
HF: Form C                          :      2.350u      0.100s      0.121w     22 calls
ccenergy                            :   2227.317u    209.383s    158.790w      1 calls
| F build                           :    161.867u     13.200s     11.683w     38 calls
| Wmbej build                       :    390.783u     35.833s     22.032w     38 calls
| | C->Wmbej                        :     23.017u      2.683s      1.317w     38 calls
| | F->Wmbej                        :    226.833u     22.167s     13.059w     38 calls
| | E->Wmbej                        :     31.633u      3.367s      1.768w     38 calls
| | X->Wmbej                        :     96.250u      6.367s      5.174w     38 calls
| Z                                 :    106.067u     10.183s      6.649w     38 calls
| T2 Build                          :   1202.533u    115.733s     93.625w     38 calls
| | BT2                             :    746.483u     77.750s     64.850w     38 calls
| | FT2                             :    158.083u     13.450s     11.529w     38 calls
| | WmbejT2                         :    123.850u      9.017s      7.050w     38 calls
| | CT2                             :     95.033u      9.683s      5.905w     38 calls
cctriples                           :    848.683u     43.217s     44.960w      1 calls

**************************************************************************************
