
Host: d3-6.compute.lan

Timers On : Wed Mar 10 10:57:40 2021
Timers Off: Wed Mar 10 11:01:24 2021

Wall Time:      224.02 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.850u      0.633s      1.548w      1 calls
HF: Form core H                     :      0.117u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.004w      1 calls
HF: Guess                           :      6.000u      0.300s      0.315w      1 calls
SAD Guess                           :      5.800u      0.283s      0.306w      1 calls
HF: Form G                          :     67.933u      3.333s      3.572w     23 calls
JK: D                               :      0.083u      0.000s      0.003w     23 calls
JK: USO2AO                          :      0.333u      0.033s      0.020w     23 calls
JK: JK                              :     66.983u      3.283s      3.520w     23 calls
PK computes JK                      :     66.967u      3.283s      3.519w     23 calls
JK: AO2USO                          :      0.400u      0.017s      0.022w     23 calls
HF: Form F                          :      0.083u      0.017s      0.004w     23 calls
HF: Form D                          :      0.067u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.667u      0.167s      0.088w     22 calls
DIISManager::add_entry              :      0.283u      0.000s      0.015w     22 calls
DIISManager::extrapolate            :      0.767u      0.117s      0.039w     22 calls
bMatrix setup                       :      0.450u      0.083s      0.025w     22 calls
bMatrix pseudoinverse               :      0.050u      0.017s      0.002w     22 calls
New vector                          :      0.250u      0.017s      0.012w     22 calls
HF: Form C                          :      2.283u      0.083s      0.120w     22 calls
ccenergy                            :   2018.567u    178.183s    122.357w      1 calls
F build                             :    157.467u     11.950s      9.240w     38 calls
Wmbej build                         :    332.617u     29.150s     18.242w     38 calls
C->Wmbej                            :     15.567u      2.000s      0.889w     38 calls
F->Wmbej                            :    190.550u     18.117s     10.538w     38 calls
E->Wmbej                            :     29.350u      3.067s      1.628w     38 calls
X->Wmbej                            :     84.700u      4.850s      4.504w     38 calls
Z                                   :     75.633u      6.267s      4.105w     38 calls
T2 Build                            :   1125.617u    101.250s     71.518w     38 calls
BT2                                 :    702.233u     66.250s     48.385w     38 calls
FT2                                 :    150.150u     12.367s      8.254w     38 calls
WmbejT2                             :    115.183u      8.400s      6.229w     38 calls
CT2                                 :     82.050u      8.417s      4.555w     38 calls
cctriples                           :    818.633u     39.233s     43.113w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.850u      0.633s      1.548w      1 calls
HF: Form core H                     :      0.117u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.004w      1 calls
HF: Guess                           :      6.000u      0.300s      0.315w      1 calls
| SAD Guess                         :      5.800u      0.283s      0.306w      1 calls
HF: Form G                          :     67.933u      3.333s      3.572w     23 calls
| JK: D                             :      0.083u      0.000s      0.003w     23 calls
| JK: USO2AO                        :      0.333u      0.033s      0.020w     23 calls
| JK: JK                            :     66.983u      3.283s      3.520w     23 calls
| | PK computes JK                  :     66.967u      3.283s      3.519w     23 calls
| JK: AO2USO                        :      0.400u      0.017s      0.022w     23 calls
HF: Form F                          :      0.083u      0.017s      0.004w     23 calls
HF: Form D                          :      0.067u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.667u      0.167s      0.088w     22 calls
| DIISManager::add_entry            :      0.283u      0.000s      0.015w     22 calls
| DIISManager::extrapolate          :      0.767u      0.117s      0.039w     22 calls
| | bMatrix setup                   :      0.450u      0.083s      0.025w     22 calls
| | bMatrix pseudoinverse           :      0.050u      0.017s      0.002w     22 calls
| | New vector                      :      0.250u      0.017s      0.012w     22 calls
HF: Form C                          :      2.283u      0.083s      0.120w     22 calls
ccenergy                            :   2018.567u    178.183s    122.357w      1 calls
| F build                           :    157.467u     11.950s      9.240w     38 calls
| Wmbej build                       :    332.617u     29.150s     18.242w     38 calls
| | C->Wmbej                        :     15.567u      2.000s      0.889w     38 calls
| | F->Wmbej                        :    190.550u     18.117s     10.538w     38 calls
| | E->Wmbej                        :     29.350u      3.067s      1.628w     38 calls
| | X->Wmbej                        :     84.700u      4.850s      4.504w     38 calls
| Z                                 :     75.633u      6.267s      4.105w     38 calls
| T2 Build                          :   1125.617u    101.250s     71.518w     38 calls
| | BT2                             :    702.233u     66.250s     48.385w     38 calls
| | FT2                             :    150.150u     12.367s      8.254w     38 calls
| | WmbejT2                         :    115.183u      8.400s      6.229w     38 calls
| | CT2                             :     82.050u      8.417s      4.555w     38 calls
cctriples                           :    818.633u     39.233s     43.113w      1 calls

**************************************************************************************
