
Host: c2-13.compute.lan

Timers On : Wed Mar 10 10:57:40 2021
Timers Off: Wed Mar 10 11:01:43 2021

Wall Time:      242.71 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.367u      0.583s      1.491w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.033s      0.005w      1 calls
HF: Guess                           :      6.317u      0.383s      0.366w      1 calls
SAD Guess                           :      6.133u      0.383s      0.356w      1 calls
HF: Form G                          :     54.283u      3.067s      3.198w     23 calls
JK: D                               :      0.050u      0.000s      0.004w     23 calls
JK: USO2AO                          :      0.567u      0.017s      0.031w     23 calls
JK: JK                              :     52.667u      2.983s      3.103w     23 calls
PK computes JK                      :     52.667u      2.983s      3.102w     23 calls
JK: AO2USO                          :      0.850u      0.050s      0.052w     23 calls
HF: Form F                          :      0.067u      0.033s      0.005w     23 calls
HF: Form D                          :      0.083u      0.000s      0.005w     23 calls
HF: DIIS                            :      1.767u      0.117s      0.107w     22 calls
DIISManager::add_entry              :      0.333u      0.033s      0.021w     22 calls
DIISManager::extrapolate            :      0.700u      0.067s      0.042w     22 calls
bMatrix setup                       :      0.467u      0.033s      0.026w     22 calls
bMatrix pseudoinverse               :      0.033u      0.017s      0.002w     22 calls
New vector                          :      0.200u      0.017s      0.012w     22 calls
HF: Form C                          :      2.667u      0.117s      0.153w     22 calls
ccenergy                            :   2197.000u    203.333s    138.169w      1 calls
F build                             :    159.733u     13.050s     10.540w     38 calls
Wmbej build                         :    368.367u     35.250s     20.905w     38 calls
C->Wmbej                            :     19.783u      2.400s      1.171w     38 calls
F->Wmbej                            :    207.017u     20.300s     11.769w     38 calls
E->Wmbej                            :     31.600u      3.300s      1.803w     38 calls
X->Wmbej                            :     96.783u      7.900s      5.415w     38 calls
Z                                   :     84.467u      7.100s      4.728w     38 calls
T2 Build                            :   1228.900u    115.167s     79.636w     38 calls
BT2                                 :    740.550u     72.400s     51.692w     38 calls
FT2                                 :    169.133u     15.267s      9.914w     38 calls
WmbejT2                             :    136.167u     10.883s      7.637w     38 calls
CT2                                 :     99.683u     10.033s      5.743w     38 calls
cctriples                           :    836.267u     40.667s     44.017w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.367u      0.583s      1.491w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.050u      0.033s      0.005w      1 calls
HF: Guess                           :      6.317u      0.383s      0.366w      1 calls
| SAD Guess                         :      6.133u      0.383s      0.356w      1 calls
HF: Form G                          :     54.283u      3.067s      3.198w     23 calls
| JK: D                             :      0.050u      0.000s      0.004w     23 calls
| JK: USO2AO                        :      0.567u      0.017s      0.031w     23 calls
| JK: JK                            :     52.667u      2.983s      3.103w     23 calls
| | PK computes JK                  :     52.667u      2.983s      3.102w     23 calls
| JK: AO2USO                        :      0.850u      0.050s      0.052w     23 calls
HF: Form F                          :      0.067u      0.033s      0.005w     23 calls
HF: Form D                          :      0.083u      0.000s      0.005w     23 calls
HF: DIIS                            :      1.767u      0.117s      0.107w     22 calls
| DIISManager::add_entry            :      0.333u      0.033s      0.021w     22 calls
| DIISManager::extrapolate          :      0.700u      0.067s      0.042w     22 calls
| | bMatrix setup                   :      0.467u      0.033s      0.026w     22 calls
| | bMatrix pseudoinverse           :      0.033u      0.017s      0.002w     22 calls
| | New vector                      :      0.200u      0.017s      0.012w     22 calls
HF: Form C                          :      2.667u      0.117s      0.153w     22 calls
ccenergy                            :   2197.000u    203.333s    138.169w      1 calls
| F build                           :    159.733u     13.050s     10.540w     38 calls
| Wmbej build                       :    368.367u     35.250s     20.905w     38 calls
| | C->Wmbej                        :     19.783u      2.400s      1.171w     38 calls
| | F->Wmbej                        :    207.017u     20.300s     11.769w     38 calls
| | E->Wmbej                        :     31.600u      3.300s      1.803w     38 calls
| | X->Wmbej                        :     96.783u      7.900s      5.415w     38 calls
| Z                                 :     84.467u      7.100s      4.728w     38 calls
| T2 Build                          :   1228.900u    115.167s     79.636w     38 calls
| | BT2                             :    740.550u     72.400s     51.692w     38 calls
| | FT2                             :    169.133u     15.267s      9.914w     38 calls
| | WmbejT2                         :    136.167u     10.883s      7.637w     38 calls
| | CT2                             :     99.683u     10.033s      5.743w     38 calls
cctriples                           :    836.267u     40.667s     44.017w      1 calls

**************************************************************************************
