
Host: c2-20.compute.lan

Timers On : Mon Mar  8 17:32:40 2021
Timers Off: Mon Mar  8 17:35:04 2021

Wall Time:      143.42 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.733u      1.033s      2.035w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.009w      1 calls
HF: Guess                           :      5.067u      0.433s      0.394w      1 calls
SAD Guess                           :      4.933u      0.417s      0.384w      1 calls
HF: Form G                          :     32.033u      2.833s      2.360w     14 calls
JK: D                               :      0.050u      0.017s      0.003w     14 calls
JK: USO2AO                          :      0.483u      0.050s      0.033w     14 calls
JK: JK                              :     30.717u      2.750s      2.269w     14 calls
PK computes JK                      :     30.717u      2.750s      2.269w     14 calls
JK: AO2USO                          :      0.767u      0.000s      0.051w     14 calls
HF: Form F                          :      0.017u      0.033s      0.001w     14 calls
HF: Form D                          :      0.050u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.883u      0.067s      0.060w     13 calls
DIISManager::add_entry              :      0.083u      0.017s      0.007w     13 calls
DIISManager::extrapolate            :      0.183u      0.017s      0.012w     13 calls
bMatrix setup                       :      0.067u      0.017s      0.007w     13 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      1.183u      0.100s      0.077w     13 calls
ccenergy                            :    753.133u     72.750s     43.999w      1 calls
F build                             :     37.967u      2.833s      2.304w     24 calls
Wmbej build                         :    102.433u      8.833s      5.603w     24 calls
C->Wmbej                            :      4.817u      0.550s      0.272w     24 calls
F->Wmbej                            :     57.333u      4.867s      3.128w     24 calls
E->Wmbej                            :      9.183u      1.117s      0.517w     24 calls
X->Wmbej                            :     25.617u      1.917s      1.387w     24 calls
Z                                   :     29.133u      2.217s      1.577w     24 calls
T2 Build                            :    466.050u     48.617s     26.813w     24 calls
BT2                                 :    332.500u     36.250s     19.475w     24 calls
FT2                                 :     42.500u      3.233s      2.301w     24 calls
WmbejT2                             :     34.683u      3.950s      1.948w     24 calls
CT2                                 :     29.167u      3.033s      1.618w     24 calls
cctriples                           :    351.833u     18.533s     18.663w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.733u      1.033s      2.035w      1 calls
HF: Form core H                     :      0.083u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.009w      1 calls
HF: Guess                           :      5.067u      0.433s      0.394w      1 calls
| SAD Guess                         :      4.933u      0.417s      0.384w      1 calls
HF: Form G                          :     32.033u      2.833s      2.360w     14 calls
| JK: D                             :      0.050u      0.017s      0.003w     14 calls
| JK: USO2AO                        :      0.483u      0.050s      0.033w     14 calls
| JK: JK                            :     30.717u      2.750s      2.269w     14 calls
| | PK computes JK                  :     30.717u      2.750s      2.269w     14 calls
| JK: AO2USO                        :      0.767u      0.000s      0.051w     14 calls
HF: Form F                          :      0.017u      0.033s      0.001w     14 calls
HF: Form D                          :      0.050u      0.000s      0.003w     14 calls
HF: DIIS                            :      0.883u      0.067s      0.060w     13 calls
| DIISManager::add_entry            :      0.083u      0.017s      0.007w     13 calls
| DIISManager::extrapolate          :      0.183u      0.017s      0.012w     13 calls
| | bMatrix setup                   :      0.067u      0.017s      0.007w     13 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      1.183u      0.100s      0.077w     13 calls
ccenergy                            :    753.133u     72.750s     43.999w      1 calls
| F build                           :     37.967u      2.833s      2.304w     24 calls
| Wmbej build                       :    102.433u      8.833s      5.603w     24 calls
| | C->Wmbej                        :      4.817u      0.550s      0.272w     24 calls
| | F->Wmbej                        :     57.333u      4.867s      3.128w     24 calls
| | E->Wmbej                        :      9.183u      1.117s      0.517w     24 calls
| | X->Wmbej                        :     25.617u      1.917s      1.387w     24 calls
| Z                                 :     29.133u      2.217s      1.577w     24 calls
| T2 Build                          :    466.050u     48.617s     26.813w     24 calls
| | BT2                             :    332.500u     36.250s     19.475w     24 calls
| | FT2                             :     42.500u      3.233s      2.301w     24 calls
| | WmbejT2                         :     34.683u      3.950s      1.948w     24 calls
| | CT2                             :     29.167u      3.033s      1.618w     24 calls
cctriples                           :    351.833u     18.533s     18.663w      1 calls

**************************************************************************************
