
Host: c4-12.compute.lan

Timers On : Wed Mar 10 09:31:55 2021
Timers Off: Wed Mar 10 09:33:24 2021

Wall Time:       88.57 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.833u      0.383s      1.372w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      7.133u      0.117s      0.368w      1 calls
SAD Guess                           :      6.850u      0.100s      0.354w      1 calls
HF: Form G                          :     39.000u      0.433s      1.974w     14 calls
JK: D                               :      0.000u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.117u      0.000s      0.006w     14 calls
JK: JK                              :     38.733u      0.433s      1.959w     14 calls
PK computes JK                      :     38.733u      0.433s      1.959w     14 calls
JK: AO2USO                          :      0.067u      0.000s      0.006w     14 calls
HF: Form F                          :      0.033u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.467u      0.000s      0.027w     13 calls
DIISManager::add_entry              :      0.117u      0.000s      0.006w     13 calls
DIISManager::extrapolate            :      0.167u      0.000s      0.008w     13 calls
bMatrix setup                       :      0.100u      0.000s      0.003w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.050u      0.000s      0.003w     13 calls
HF: Form C                          :      0.583u      0.000s      0.029w     13 calls
ccenergy                            :    710.450u     42.733s     39.046w      1 calls
F build                             :     44.950u      1.683s      2.471w     25 calls
Wmbej build                         :     99.217u      5.333s      5.242w     25 calls
C->Wmbej                            :      5.683u      0.483s      0.312w     25 calls
F->Wmbej                            :     62.550u      2.883s      3.281w     25 calls
E->Wmbej                            :     10.233u      0.667s      0.547w     25 calls
X->Wmbej                            :     16.933u      1.083s      0.901w     25 calls
Z                                   :     24.900u      1.350s      1.318w     25 calls
T2 Build                            :    424.367u     28.933s     23.576w     25 calls
BT2                                 :    289.067u     21.483s     16.415w     25 calls
FT2                                 :     45.517u      1.833s      2.378w     25 calls
WmbejT2                             :     29.283u      2.150s      1.575w     25 calls
CT2                                 :     31.350u      2.150s      1.684w     25 calls
cctriples                           :    309.217u      7.917s     15.903w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.833u      0.383s      1.372w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.004w      1 calls
HF: Guess                           :      7.133u      0.117s      0.368w      1 calls
| SAD Guess                         :      6.850u      0.100s      0.354w      1 calls
HF: Form G                          :     39.000u      0.433s      1.974w     14 calls
| JK: D                             :      0.000u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.117u      0.000s      0.006w     14 calls
| JK: JK                            :     38.733u      0.433s      1.959w     14 calls
| | PK computes JK                  :     38.733u      0.433s      1.959w     14 calls
| JK: AO2USO                        :      0.067u      0.000s      0.006w     14 calls
HF: Form F                          :      0.033u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.467u      0.000s      0.027w     13 calls
| DIISManager::add_entry            :      0.117u      0.000s      0.006w     13 calls
| DIISManager::extrapolate          :      0.167u      0.000s      0.008w     13 calls
| | bMatrix setup                   :      0.100u      0.000s      0.003w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.050u      0.000s      0.003w     13 calls
HF: Form C                          :      0.583u      0.000s      0.029w     13 calls
ccenergy                            :    710.450u     42.733s     39.046w      1 calls
| F build                           :     44.950u      1.683s      2.471w     25 calls
| Wmbej build                       :     99.217u      5.333s      5.242w     25 calls
| | C->Wmbej                        :      5.683u      0.483s      0.312w     25 calls
| | F->Wmbej                        :     62.550u      2.883s      3.281w     25 calls
| | E->Wmbej                        :     10.233u      0.667s      0.547w     25 calls
| | X->Wmbej                        :     16.933u      1.083s      0.901w     25 calls
| Z                                 :     24.900u      1.350s      1.318w     25 calls
| T2 Build                          :    424.367u     28.933s     23.576w     25 calls
| | BT2                             :    289.067u     21.483s     16.415w     25 calls
| | FT2                             :     45.517u      1.833s      2.378w     25 calls
| | WmbejT2                         :     29.283u      2.150s      1.575w     25 calls
| | CT2                             :     31.350u      2.150s      1.684w     25 calls
cctriples                           :    309.217u      7.917s     15.903w      1 calls

**************************************************************************************
