
Host: c4-4.compute.lan

Timers On : Wed Mar 10 09:36:49 2021
Timers Off: Wed Mar 10 09:38:12 2021

Wall Time:       82.92 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.783u      0.483s      1.485w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      7.550u      0.100s      0.384w      1 calls
SAD Guess                           :      7.133u      0.100s      0.363w      1 calls
HF: Form G                          :     41.600u      0.617s      2.115w     14 calls
JK: D                               :      0.017u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.133u      0.017s      0.007w     14 calls
JK: JK                              :     41.250u      0.600s      2.099w     14 calls
PK computes JK                      :     41.233u      0.600s      2.099w     14 calls
JK: AO2USO                          :      0.117u      0.000s      0.006w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.000u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.550u      0.017s      0.028w     13 calls
DIISManager::add_entry              :      0.050u      0.000s      0.006w     13 calls
DIISManager::extrapolate            :      0.117u      0.017s      0.008w     13 calls
bMatrix setup                       :      0.017u      0.017s      0.004w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.033s      0.032w     13 calls
ccenergy                            :    678.650u     41.133s     37.375w      1 calls
F build                             :     44.733u      1.650s      2.340w     24 calls
Wmbej build                         :     95.000u      5.333s      5.032w     24 calls
C->Wmbej                            :      5.600u      0.450s      0.306w     24 calls
F->Wmbej                            :     59.950u      2.967s      3.157w     24 calls
E->Wmbej                            :      9.867u      0.667s      0.526w     24 calls
X->Wmbej                            :     16.033u      1.050s      0.855w     24 calls
Z                                   :     23.900u      1.300s      1.264w     24 calls
T2 Build                            :    407.350u     27.883s     22.914w     24 calls
BT2                                 :    277.417u     20.783s     16.045w     24 calls
FT2                                 :     43.917u      1.700s      2.283w     24 calls
WmbejT2                             :     27.800u      2.017s      1.497w     24 calls
CT2                                 :     30.183u      2.217s      1.623w     24 calls
cctriples                           :    310.250u      8.167s     15.970w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.783u      0.483s      1.485w      1 calls
HF: Form core H                     :      0.117u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      7.550u      0.100s      0.384w      1 calls
| SAD Guess                         :      7.133u      0.100s      0.363w      1 calls
HF: Form G                          :     41.600u      0.617s      2.115w     14 calls
| JK: D                             :      0.017u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.133u      0.017s      0.007w     14 calls
| JK: JK                            :     41.250u      0.600s      2.099w     14 calls
| | PK computes JK                  :     41.233u      0.600s      2.099w     14 calls
| JK: AO2USO                        :      0.117u      0.000s      0.006w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.000u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.550u      0.017s      0.028w     13 calls
| DIISManager::add_entry            :      0.050u      0.000s      0.006w     13 calls
| DIISManager::extrapolate          :      0.117u      0.017s      0.008w     13 calls
| | bMatrix setup                   :      0.017u      0.017s      0.004w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.617u      0.033s      0.032w     13 calls
ccenergy                            :    678.650u     41.133s     37.375w      1 calls
| F build                           :     44.733u      1.650s      2.340w     24 calls
| Wmbej build                       :     95.000u      5.333s      5.032w     24 calls
| | C->Wmbej                        :      5.600u      0.450s      0.306w     24 calls
| | F->Wmbej                        :     59.950u      2.967s      3.157w     24 calls
| | E->Wmbej                        :      9.867u      0.667s      0.526w     24 calls
| | X->Wmbej                        :     16.033u      1.050s      0.855w     24 calls
| Z                                 :     23.900u      1.300s      1.264w     24 calls
| T2 Build                          :    407.350u     27.883s     22.914w     24 calls
| | BT2                             :    277.417u     20.783s     16.045w     24 calls
| | FT2                             :     43.917u      1.700s      2.283w     24 calls
| | WmbejT2                         :     27.800u      2.017s      1.497w     24 calls
| | CT2                             :     30.183u      2.217s      1.623w     24 calls
cctriples                           :    310.250u      8.167s     15.970w      1 calls

**************************************************************************************
