
Host: d2-3.compute.lan

Timers On : Wed Mar 10 10:57:11 2021
Timers Off: Wed Mar 10 11:01:15 2021

Wall Time:      244.22 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     21.950u      0.550s      1.590w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.004w      1 calls
HF: Guess                           :      6.017u      0.250s      0.315w      1 calls
SAD Guess                           :      5.817u      0.250s      0.305w      1 calls
HF: Form G                          :     53.517u      2.650s      2.814w     23 calls
JK: D                               :      0.033u      0.000s      0.002w     23 calls
JK: USO2AO                          :      0.383u      0.067s      0.018w     23 calls
JK: JK                              :     52.600u      2.550s      2.767w     23 calls
PK computes JK                      :     52.600u      2.550s      2.767w     23 calls
JK: AO2USO                          :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.067u      0.000s      0.004w     23 calls
HF: Form D                          :      0.067u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.417u      0.117s      0.080w     22 calls
DIISManager::add_entry              :      0.283u      0.083s      0.013w     22 calls
DIISManager::extrapolate            :      0.633u      0.033s      0.037w     22 calls
bMatrix setup                       :      0.400u      0.000s      0.022w     22 calls
bMatrix pseudoinverse               :      0.100u      0.000s      0.002w     22 calls
New vector                          :      0.133u      0.033s      0.012w     22 calls
HF: Form C                          :      2.417u      0.067s      0.123w     22 calls
ccenergy                            :   2153.800u    192.450s    147.347w      1 calls
F build                             :    166.033u     12.783s     10.156w     38 calls
Wmbej build                         :    359.850u     31.783s     19.756w     38 calls
C->Wmbej                            :     18.433u      2.183s      1.053w     38 calls
F->Wmbej                            :    209.533u     19.700s     11.572w     38 calls
E->Wmbej                            :     30.350u      3.167s      1.685w     38 calls
X->Wmbej                            :     88.467u      5.483s      4.723w     38 calls
Z                                   :     85.600u      7.083s      4.710w     38 calls
T2 Build                            :   1185.900u    108.183s     87.960w     38 calls
BT2                                 :    744.950u     70.667s     62.472w     38 calls
FT2                                 :    157.667u     13.733s      9.614w     38 calls
WmbejT2                             :    116.367u      8.717s      6.292w     38 calls
CT2                                 :     89.267u      9.333s      5.353w     38 calls
cctriples                           :    841.000u     42.317s     45.485w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     21.950u      0.550s      1.590w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.006w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.004w      1 calls
HF: Guess                           :      6.017u      0.250s      0.315w      1 calls
| SAD Guess                         :      5.817u      0.250s      0.305w      1 calls
HF: Form G                          :     53.517u      2.650s      2.814w     23 calls
| JK: D                             :      0.033u      0.000s      0.002w     23 calls
| JK: USO2AO                        :      0.383u      0.067s      0.018w     23 calls
| JK: JK                            :     52.600u      2.550s      2.767w     23 calls
| | PK computes JK                  :     52.600u      2.550s      2.767w     23 calls
| JK: AO2USO                        :      0.383u      0.000s      0.019w     23 calls
HF: Form F                          :      0.067u      0.000s      0.004w     23 calls
HF: Form D                          :      0.067u      0.017s      0.003w     23 calls
HF: DIIS                            :      1.417u      0.117s      0.080w     22 calls
| DIISManager::add_entry            :      0.283u      0.083s      0.013w     22 calls
| DIISManager::extrapolate          :      0.633u      0.033s      0.037w     22 calls
| | bMatrix setup                   :      0.400u      0.000s      0.022w     22 calls
| | bMatrix pseudoinverse           :      0.100u      0.000s      0.002w     22 calls
| | New vector                      :      0.133u      0.033s      0.012w     22 calls
HF: Form C                          :      2.417u      0.067s      0.123w     22 calls
ccenergy                            :   2153.800u    192.450s    147.347w      1 calls
| F build                           :    166.033u     12.783s     10.156w     38 calls
| Wmbej build                       :    359.850u     31.783s     19.756w     38 calls
| | C->Wmbej                        :     18.433u      2.183s      1.053w     38 calls
| | F->Wmbej                        :    209.533u     19.700s     11.572w     38 calls
| | E->Wmbej                        :     30.350u      3.167s      1.685w     38 calls
| | X->Wmbej                        :     88.467u      5.483s      4.723w     38 calls
| Z                                 :     85.600u      7.083s      4.710w     38 calls
| T2 Build                          :   1185.900u    108.183s     87.960w     38 calls
| | BT2                             :    744.950u     70.667s     62.472w     38 calls
| | FT2                             :    157.667u     13.733s      9.614w     38 calls
| | WmbejT2                         :    116.367u      8.717s      6.292w     38 calls
| | CT2                             :     89.267u      9.333s      5.353w     38 calls
cctriples                           :    841.000u     42.317s     45.485w      1 calls

**************************************************************************************
