
Host: c4-16.compute.lan

Timers On : Tue Mar  9 15:19:00 2021
Timers Off: Tue Mar  9 15:22:46 2021

Wall Time:      225.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     24.767u      0.617s      1.846w      1 calls
HF: Form core H                     :      0.133u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.008w      1 calls
HF: Guess                           :      7.217u      0.100s      0.375w      1 calls
SAD Guess                           :      6.967u      0.100s      0.361w      1 calls
HF: Form G                          :     71.800u      1.983s      4.196w     22 calls
JK: D                               :      0.000u      0.000s      0.002w     22 calls
JK: USO2AO                          :      0.283u      0.017s      0.013w     22 calls
JK: JK                              :     71.167u      1.900s      4.161w     22 calls
PK computes JK                      :     71.133u      1.900s      4.161w     22 calls
JK: AO2USO                          :      0.233u      0.050s      0.013w     22 calls
HF: Form F                          :      0.117u      0.000s      0.004w     22 calls
HF: Form D                          :      0.050u      0.000s      0.003w     22 calls
HF: DIIS                            :      1.350u      0.050s      0.070w     21 calls
DIISManager::add_entry              :      0.217u      0.017s      0.013w     21 calls
DIISManager::extrapolate            :      0.567u      0.017s      0.029w     21 calls
bMatrix setup                       :      0.267u      0.017s      0.015w     21 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     21 calls
New vector                          :      0.267u      0.000s      0.012w     21 calls
HF: Form C                          :      1.917u      0.050s      0.100w     21 calls
ccenergy                            :   2180.983u    153.517s    136.418w      1 calls
F build                             :     94.417u      6.250s     11.087w     38 calls
Wmbej build                         :    405.650u     25.333s     21.652w     38 calls
C->Wmbej                            :     17.117u      1.400s      0.934w     38 calls
F->Wmbej                            :    279.083u     16.717s     14.848w     38 calls
E->Wmbej                            :     36.900u      2.317s      1.965w     38 calls
X->Wmbej                            :     59.800u      4.200s      3.233w     38 calls
Z                                   :     87.533u      5.617s      4.683w     38 calls
T2 Build                            :   1224.783u     97.667s     78.862w     38 calls
BT2                                 :    733.967u     68.283s     52.752w     38 calls
FT2                                 :    194.717u      9.917s     10.260w     38 calls
WmbejT2                             :    102.033u      8.267s      5.530w     38 calls
CT2                                 :    108.917u      7.600s      5.838w     38 calls
cctriples                           :    787.133u     19.683s     40.522w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     24.767u      0.617s      1.846w      1 calls
HF: Form core H                     :      0.133u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.008w      1 calls
HF: Guess                           :      7.217u      0.100s      0.375w      1 calls
| SAD Guess                         :      6.967u      0.100s      0.361w      1 calls
HF: Form G                          :     71.800u      1.983s      4.196w     22 calls
| JK: D                             :      0.000u      0.000s      0.002w     22 calls
| JK: USO2AO                        :      0.283u      0.017s      0.013w     22 calls
| JK: JK                            :     71.167u      1.900s      4.161w     22 calls
| | PK computes JK                  :     71.133u      1.900s      4.161w     22 calls
| JK: AO2USO                        :      0.233u      0.050s      0.013w     22 calls
HF: Form F                          :      0.117u      0.000s      0.004w     22 calls
HF: Form D                          :      0.050u      0.000s      0.003w     22 calls
HF: DIIS                            :      1.350u      0.050s      0.070w     21 calls
| DIISManager::add_entry            :      0.217u      0.017s      0.013w     21 calls
| DIISManager::extrapolate          :      0.567u      0.017s      0.029w     21 calls
| | bMatrix setup                   :      0.267u      0.017s      0.015w     21 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     21 calls
| | New vector                      :      0.267u      0.000s      0.012w     21 calls
HF: Form C                          :      1.917u      0.050s      0.100w     21 calls
ccenergy                            :   2180.983u    153.517s    136.418w      1 calls
| F build                           :     94.417u      6.250s     11.087w     38 calls
| Wmbej build                       :    405.650u     25.333s     21.652w     38 calls
| | C->Wmbej                        :     17.117u      1.400s      0.934w     38 calls
| | F->Wmbej                        :    279.083u     16.717s     14.848w     38 calls
| | E->Wmbej                        :     36.900u      2.317s      1.965w     38 calls
| | X->Wmbej                        :     59.800u      4.200s      3.233w     38 calls
| Z                                 :     87.533u      5.617s      4.683w     38 calls
| T2 Build                          :   1224.783u     97.667s     78.862w     38 calls
| | BT2                             :    733.967u     68.283s     52.752w     38 calls
| | FT2                             :    194.717u      9.917s     10.260w     38 calls
| | WmbejT2                         :    102.033u      8.267s      5.530w     38 calls
| | CT2                             :    108.917u      7.600s      5.838w     38 calls
cctriples                           :    787.133u     19.683s     40.522w      1 calls

**************************************************************************************
