
Host: d1-16.compute.lan

Timers On : Wed Mar 10 10:57:10 2021
Timers Off: Wed Mar 10 11:01:14 2021

Wall Time:      243.56 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.700u      0.583s      1.526w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      5.817u      0.367s      0.338w      1 calls
SAD Guess                           :      5.667u      0.350s      0.329w      1 calls
HF: Form G                          :     57.667u      3.183s      3.321w     23 calls
JK: D                               :      0.067u      0.000s      0.004w     23 calls
JK: USO2AO                          :      0.483u      0.017s      0.029w     23 calls
JK: JK                              :     56.417u      3.133s      3.244w     23 calls
PK computes JK                      :     56.417u      3.133s      3.244w     23 calls
JK: AO2USO                          :      0.567u      0.017s      0.037w     23 calls
HF: Form F                          :      0.100u      0.000s      0.004w     23 calls
HF: Form D                          :      0.100u      0.000s      0.004w     23 calls
HF: DIIS                            :      1.650u      0.200s      0.099w     22 calls
DIISManager::add_entry              :      0.217u      0.033s      0.014w     22 calls
DIISManager::extrapolate            :      0.633u      0.050s      0.039w     22 calls
bMatrix setup                       :      0.383u      0.033s      0.025w     22 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     22 calls
New vector                          :      0.217u      0.017s      0.012w     22 calls
HF: Form C                          :      2.567u      0.133s      0.148w     22 calls
ccenergy                            :   2071.183u    180.667s    130.093w      1 calls
F build                             :    159.700u     11.800s     10.398w     38 calls
Wmbej build                         :    346.217u     29.783s     19.506w     38 calls
C->Wmbej                            :     17.967u      2.050s      1.054w     38 calls
F->Wmbej                            :    195.333u     18.350s     11.049w     38 calls
E->Wmbej                            :     29.400u      3.000s      1.669w     38 calls
X->Wmbej                            :     90.833u      5.267s      5.017w     38 calls
Z                                   :     81.533u      6.333s      4.581w     38 calls
T2 Build                            :   1149.750u    103.550s     75.124w     38 calls
BT2                                 :    695.917u     65.950s     49.102w     38 calls
FT2                                 :    156.217u     12.700s      9.347w     38 calls
WmbejT2                             :    125.133u      9.183s      6.950w     38 calls
CT2                                 :     91.317u      9.583s      5.190w     38 calls
cctriples                           :    826.450u     38.267s     44.891w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.700u      0.583s      1.526w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      5.817u      0.367s      0.338w      1 calls
| SAD Guess                         :      5.667u      0.350s      0.329w      1 calls
HF: Form G                          :     57.667u      3.183s      3.321w     23 calls
| JK: D                             :      0.067u      0.000s      0.004w     23 calls
| JK: USO2AO                        :      0.483u      0.017s      0.029w     23 calls
| JK: JK                            :     56.417u      3.133s      3.244w     23 calls
| | PK computes JK                  :     56.417u      3.133s      3.244w     23 calls
| JK: AO2USO                        :      0.567u      0.017s      0.037w     23 calls
HF: Form F                          :      0.100u      0.000s      0.004w     23 calls
HF: Form D                          :      0.100u      0.000s      0.004w     23 calls
HF: DIIS                            :      1.650u      0.200s      0.099w     22 calls
| DIISManager::add_entry            :      0.217u      0.033s      0.014w     22 calls
| DIISManager::extrapolate          :      0.633u      0.050s      0.039w     22 calls
| | bMatrix setup                   :      0.383u      0.033s      0.025w     22 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     22 calls
| | New vector                      :      0.217u      0.017s      0.012w     22 calls
HF: Form C                          :      2.567u      0.133s      0.148w     22 calls
ccenergy                            :   2071.183u    180.667s    130.093w      1 calls
| F build                           :    159.700u     11.800s     10.398w     38 calls
| Wmbej build                       :    346.217u     29.783s     19.506w     38 calls
| | C->Wmbej                        :     17.967u      2.050s      1.054w     38 calls
| | F->Wmbej                        :    195.333u     18.350s     11.049w     38 calls
| | E->Wmbej                        :     29.400u      3.000s      1.669w     38 calls
| | X->Wmbej                        :     90.833u      5.267s      5.017w     38 calls
| Z                                 :     81.533u      6.333s      4.581w     38 calls
| T2 Build                          :   1149.750u    103.550s     75.124w     38 calls
| | BT2                             :    695.917u     65.950s     49.102w     38 calls
| | FT2                             :    156.217u     12.700s      9.347w     38 calls
| | WmbejT2                         :    125.133u      9.183s      6.950w     38 calls
| | CT2                             :     91.317u      9.583s      5.190w     38 calls
cctriples                           :    826.450u     38.267s     44.891w      1 calls

**************************************************************************************
