
Host: c2-24.compute.lan

Timers On : Mon Mar  8 17:20:05 2021
Timers Off: Mon Mar  8 17:21:47 2021

Wall Time:      101.95 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     22.350u      0.517s      1.577w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      6.450u      0.333s      0.344w      1 calls
SAD Guess                           :      6.267u      0.333s      0.334w      1 calls
HF: Form G                          :     31.017u      1.500s      1.630w     14 calls
JK: D                               :      0.033u      0.000s      0.001w     14 calls
JK: USO2AO                          :      0.200u      0.017s      0.011w     14 calls
JK: JK                              :     30.483u      1.483s      1.601w     14 calls
PK computes JK                      :     30.483u      1.483s      1.601w     14 calls
JK: AO2USO                          :      0.267u      0.000s      0.014w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.717u      0.033s      0.037w     13 calls
DIISManager::add_entry              :      0.233u      0.017s      0.012w     13 calls
DIISManager::extrapolate            :      0.183u      0.017s      0.010w     13 calls
bMatrix setup                       :      0.083u      0.017s      0.005w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.767u      0.033s      0.039w     13 calls
ccenergy                            :    667.383u     58.450s     40.810w      1 calls
F build                             :     32.667u      2.383s      2.233w     24 calls
Wmbej build                         :     95.800u      7.833s      5.224w     24 calls
C->Wmbej                            :      4.950u      0.450s      0.288w     24 calls
F->Wmbej                            :     54.467u      4.317s      2.952w     24 calls
E->Wmbej                            :      8.550u      0.933s      0.478w     24 calls
X->Wmbej                            :     23.517u      1.717s      1.270w     24 calls
Z                                   :     27.350u      1.883s      1.476w     24 calls
T2 Build                            :    393.883u     36.467s     24.844w     24 calls
BT2                                 :    264.967u     26.033s     17.854w     24 calls
FT2                                 :     41.650u      3.067s      2.237w     24 calls
WmbejT2                             :     33.167u      2.817s      1.814w     24 calls
CT2                                 :     27.533u      2.733s      1.516w     24 calls
cctriples                           :    365.967u     18.633s     19.324w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     22.350u      0.517s      1.577w      1 calls
HF: Form core H                     :      0.100u      0.017s      0.005w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      6.450u      0.333s      0.344w      1 calls
| SAD Guess                         :      6.267u      0.333s      0.334w      1 calls
HF: Form G                          :     31.017u      1.500s      1.630w     14 calls
| JK: D                             :      0.033u      0.000s      0.001w     14 calls
| JK: USO2AO                        :      0.200u      0.017s      0.011w     14 calls
| JK: JK                            :     30.483u      1.483s      1.601w     14 calls
| | PK computes JK                  :     30.483u      1.483s      1.601w     14 calls
| JK: AO2USO                        :      0.267u      0.000s      0.014w     14 calls
HF: Form F                          :      0.017u      0.000s      0.001w     14 calls
HF: Form D                          :      0.017u      0.000s      0.001w     14 calls
HF: DIIS                            :      0.717u      0.033s      0.037w     13 calls
| DIISManager::add_entry            :      0.233u      0.017s      0.012w     13 calls
| DIISManager::extrapolate          :      0.183u      0.017s      0.010w     13 calls
| | bMatrix setup                   :      0.083u      0.017s      0.005w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.083u      0.000s      0.003w     13 calls
HF: Form C                          :      0.767u      0.033s      0.039w     13 calls
ccenergy                            :    667.383u     58.450s     40.810w      1 calls
| F build                           :     32.667u      2.383s      2.233w     24 calls
| Wmbej build                       :     95.800u      7.833s      5.224w     24 calls
| | C->Wmbej                        :      4.950u      0.450s      0.288w     24 calls
| | F->Wmbej                        :     54.467u      4.317s      2.952w     24 calls
| | E->Wmbej                        :      8.550u      0.933s      0.478w     24 calls
| | X->Wmbej                        :     23.517u      1.717s      1.270w     24 calls
| Z                                 :     27.350u      1.883s      1.476w     24 calls
| T2 Build                          :    393.883u     36.467s     24.844w     24 calls
| | BT2                             :    264.967u     26.033s     17.854w     24 calls
| | FT2                             :     41.650u      3.067s      2.237w     24 calls
| | WmbejT2                         :     33.167u      2.817s      1.814w     24 calls
| | CT2                             :     27.533u      2.733s      1.516w     24 calls
cctriples                           :    365.967u     18.633s     19.324w      1 calls

**************************************************************************************
