
Host: c2-24.compute.lan

Timers On : Mon Mar  8 09:47:18 2021
Timers Off: Mon Mar  8 09:47:43 2021

Wall Time:       24.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      7.617u      0.283s      0.432w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      6.267u      0.300s      0.332w      1 calls
SAD Guess                           :      6.083u      0.300s      0.323w      1 calls
HF: Form G                          :      5.050u      0.250s      0.263w     11 calls
JK: D                               :      0.017u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.117u      0.000s      0.005w     11 calls
JK: JK                              :      4.783u      0.250s      0.250w     11 calls
PK computes JK                      :      4.783u      0.250s      0.250w     11 calls
JK: AO2USO                          :      0.100u      0.000s      0.006w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.383u      0.017s      0.019w     10 calls
DIISManager::add_entry              :      0.083u      0.000s      0.004w     10 calls
DIISManager::extrapolate            :      0.083u      0.000s      0.004w     10 calls
bMatrix setup                       :      0.050u      0.000s      0.002w     10 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     10 calls
New vector                          :      0.000u      0.000s      0.001w     10 calls
HF: Form C                          :      0.200u      0.000s      0.012w     10 calls
ccenergy                            :    116.367u     11.150s      7.455w      1 calls
F build                             :      6.700u      0.700s      0.539w     19 calls
Wmbej build                         :     10.933u      1.000s      0.597w     19 calls
C->Wmbej                            :      0.517u      0.083s      0.032w     19 calls
F->Wmbej                            :      5.883u      0.500s      0.320w     19 calls
E->Wmbej                            :      1.150u      0.133s      0.064w     19 calls
X->Wmbej                            :      2.800u      0.217s      0.151w     19 calls
Z                                   :      3.500u      0.233s      0.190w     19 calls
T2 Build                            :     54.050u      5.117s      2.974w     19 calls
BT2                                 :     36.900u      3.533s      2.028w     19 calls
FT2                                 :      4.533u      0.367s      0.245w     19 calls
WmbejT2                             :      4.050u      0.417s      0.224w     19 calls
CT2                                 :      3.633u      0.433s      0.205w     19 calls
cctriples                           :     18.467u      1.017s      1.133w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      7.617u      0.283s      0.432w      1 calls
HF: Form core H                     :      0.083u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      6.267u      0.300s      0.332w      1 calls
| SAD Guess                         :      6.083u      0.300s      0.323w      1 calls
HF: Form G                          :      5.050u      0.250s      0.263w     11 calls
| JK: D                             :      0.017u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.117u      0.000s      0.005w     11 calls
| JK: JK                            :      4.783u      0.250s      0.250w     11 calls
| | PK computes JK                  :      4.783u      0.250s      0.250w     11 calls
| JK: AO2USO                        :      0.100u      0.000s      0.006w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.383u      0.017s      0.019w     10 calls
| DIISManager::add_entry            :      0.083u      0.000s      0.004w     10 calls
| DIISManager::extrapolate          :      0.083u      0.000s      0.004w     10 calls
| | bMatrix setup                   :      0.050u      0.000s      0.002w     10 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     10 calls
| | New vector                      :      0.000u      0.000s      0.001w     10 calls
HF: Form C                          :      0.200u      0.000s      0.012w     10 calls
ccenergy                            :    116.367u     11.150s      7.455w      1 calls
| F build                           :      6.700u      0.700s      0.539w     19 calls
| Wmbej build                       :     10.933u      1.000s      0.597w     19 calls
| | C->Wmbej                        :      0.517u      0.083s      0.032w     19 calls
| | F->Wmbej                        :      5.883u      0.500s      0.320w     19 calls
| | E->Wmbej                        :      1.150u      0.133s      0.064w     19 calls
| | X->Wmbej                        :      2.800u      0.217s      0.151w     19 calls
| Z                                 :      3.500u      0.233s      0.190w     19 calls
| T2 Build                          :     54.050u      5.117s      2.974w     19 calls
| | BT2                             :     36.900u      3.533s      2.028w     19 calls
| | FT2                             :      4.533u      0.367s      0.245w     19 calls
| | WmbejT2                         :      4.050u      0.417s      0.224w     19 calls
| | CT2                             :      3.633u      0.433s      0.205w     19 calls
cctriples                           :     18.467u      1.017s      1.133w      1 calls

**************************************************************************************
