
Host: c5-20.compute.lan

Timers On : Wed Mar 10 10:52:40 2021
Timers Off: Wed Mar 10 10:56:21 2021

Wall Time:      220.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     20.333u      0.433s      1.889w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.100u      0.033s      0.008w      1 calls
HF: Guess                           :      7.283u      0.100s      0.406w      1 calls
SAD Guess                           :      6.950u      0.100s      0.387w      1 calls
HF: Form G                          :     55.233u      0.783s      3.101w     21 calls
JK: D                               :      0.050u      0.000s      0.001w     21 calls
JK: USO2AO                          :      0.367u      0.000s      0.021w     21 calls
JK: JK                              :     54.117u      0.750s      3.035w     21 calls
PK computes JK                      :     54.117u      0.750s      3.035w     21 calls
JK: AO2USO                          :      0.583u      0.017s      0.036w     21 calls
HF: Form F                          :      0.033u      0.000s      0.004w     21 calls
HF: Form D                          :      0.033u      0.000s      0.003w     21 calls
HF: DIIS                            :      1.500u      0.033s      0.083w     20 calls
DIISManager::add_entry              :      0.250u      0.017s      0.013w     20 calls
DIISManager::extrapolate            :      0.483u      0.017s      0.031w     20 calls
bMatrix setup                       :      0.283u      0.000s      0.019w     20 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     20 calls
New vector                          :      0.183u      0.017s      0.010w     20 calls
HF: Form C                          :      2.417u      0.083s      0.134w     20 calls
ccenergy                            :   1613.333u    127.350s    122.432w      1 calls
F build                             :     85.750u      5.767s     11.471w     32 calls
Wmbej build                         :    289.217u     20.833s     17.913w     32 calls
C->Wmbej                            :     16.950u      1.550s      1.096w     32 calls
F->Wmbej                            :    190.417u     13.417s     11.742w     32 calls
E->Wmbej                            :     24.500u      1.783s      1.512w     32 calls
X->Wmbej                            :     46.300u      3.383s      2.875w     32 calls
Z                                   :     66.850u      4.767s      4.157w     32 calls
T2 Build                            :    864.617u     79.050s     68.765w     32 calls
BT2                                 :    518.867u     56.133s     46.459w     32 calls
FT2                                 :    150.517u      8.450s      9.877w     32 calls
WmbejT2                             :     66.917u      6.267s      4.347w     32 calls
CT2                                 :     67.217u      5.333s      4.316w     32 calls
cctriples                           :    686.417u     18.683s     40.146w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     20.333u      0.433s      1.889w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.100u      0.033s      0.008w      1 calls
HF: Guess                           :      7.283u      0.100s      0.406w      1 calls
| SAD Guess                         :      6.950u      0.100s      0.387w      1 calls
HF: Form G                          :     55.233u      0.783s      3.101w     21 calls
| JK: D                             :      0.050u      0.000s      0.001w     21 calls
| JK: USO2AO                        :      0.367u      0.000s      0.021w     21 calls
| JK: JK                            :     54.117u      0.750s      3.035w     21 calls
| | PK computes JK                  :     54.117u      0.750s      3.035w     21 calls
| JK: AO2USO                        :      0.583u      0.017s      0.036w     21 calls
HF: Form F                          :      0.033u      0.000s      0.004w     21 calls
HF: Form D                          :      0.033u      0.000s      0.003w     21 calls
HF: DIIS                            :      1.500u      0.033s      0.083w     20 calls
| DIISManager::add_entry            :      0.250u      0.017s      0.013w     20 calls
| DIISManager::extrapolate          :      0.483u      0.017s      0.031w     20 calls
| | bMatrix setup                   :      0.283u      0.000s      0.019w     20 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     20 calls
| | New vector                      :      0.183u      0.017s      0.010w     20 calls
HF: Form C                          :      2.417u      0.083s      0.134w     20 calls
ccenergy                            :   1613.333u    127.350s    122.432w      1 calls
| F build                           :     85.750u      5.767s     11.471w     32 calls
| Wmbej build                       :    289.217u     20.833s     17.913w     32 calls
| | C->Wmbej                        :     16.950u      1.550s      1.096w     32 calls
| | F->Wmbej                        :    190.417u     13.417s     11.742w     32 calls
| | E->Wmbej                        :     24.500u      1.783s      1.512w     32 calls
| | X->Wmbej                        :     46.300u      3.383s      2.875w     32 calls
| Z                                 :     66.850u      4.767s      4.157w     32 calls
| T2 Build                          :    864.617u     79.050s     68.765w     32 calls
| | BT2                             :    518.867u     56.133s     46.459w     32 calls
| | FT2                             :    150.517u      8.450s      9.877w     32 calls
| | WmbejT2                         :     66.917u      6.267s      4.347w     32 calls
| | CT2                             :     67.217u      5.333s      4.316w     32 calls
cctriples                           :    686.417u     18.683s     40.146w      1 calls

**************************************************************************************
